,quar_eps,quar_dps,quar_nta,quar_financial_year,quar_annouced_date,quar_roe(%),quar_stock_code,quar_year
1806,-1.01,0.0,1.85,2022-06-30,2022-05-25,-0.5,7016,2022
1807,2.99,0.0,1.86,2022-06-30,2022-02-23,1.6,7016,2022
1808,1.22,1.81,1.84,2022-06-30,2021-11-24,0.7,7016,2022
1809,3.67,1.82,1.83,2021-06-30,2021-09-28,2.0,7016,2021
1810,3.08,0.0,1.79,2021-06-30,2021-05-25,1.7,7016,2021
1811,1.63,0.0,1.76,2021-06-30,2021-02-24,0.9,7016,2021
1812,0.51,0.0,1.75,2021-06-30,2020-11-24,0.3,7016,2021
1813,-3.77,0.0,1.75,2020-06-30,2020-08-26,-2.2,7016,2020
1814,-0.9,0.0,1.79,2020-06-30,2020-07-03,-0.5,7016,2020
1815,-0.9,0.0,1.81,2020-06-30,2020-02-27,-0.5,7016,2020
1816,-1.48,0.0,1.82,2019-12-31,2019-11-27,-0.8,7016,2019
1817,-0.01,0.0,1.84,2019-12-31,2019-08-29,0.0,7016,2019
1818,-0.51,0.01,1.84,2019-12-31,2019-05-29,-0.3,7016,2019
1819,5.95,0.0,1.88,2018-12-31,2019-02-27,3.2,7016,2018
1820,0.21,0.0,1.59,2018-12-31,2018-11-28,0.1,7016,2018
1821,-0.7,0.0,1.6,2018-12-31,2018-08-29,-0.4,7016,2018
1822,-0.79,0.0,1.61,2018-12-31,2018-05-28,-0.5,7016,2018
1823,13.43,0.0,5.9055,2022-12-31,2022-11-30,2.3,1023,2022
1824,12.3,13.0,5.7591,2022-12-31,2022-08-30,2.1,1023,2022
1825,13.96,0.0,5.8492,2022-12-31,2022-05-31,2.4,1023,2022
1826,8.37,12.55,5.7588,2021-12-31,2022-02-28,1.5,1023,2021
1827,-1.07,0.0,5.8202,2021-12-31,2021-12-01,-0.2,1023,2021
1828,10.8,10.44,5.8427,2021-12-31,2021-08-30,1.8,1023,2021
1829,24.76,0.0,5.7816,2021-12-31,2021-05-31,4.3,1023,2021
1830,2.17,4.81,5.636,2020-12-31,2021-02-26,0.4,1023,2020
1831,1.96,0.0,5.5499,2020-12-31,2020-11-27,0.4,1023,2020
1832,2.79,0.0,5.6497,2020-12-31,2020-08-28,0.5,1023,2020
1833,5.12,0.0,5.5121,2020-12-31,2020-05-22,0.9,1023,2020
1834,8.56,12.0,5.6674,2019-12-31,2020-02-28,1.5,1023,2019
1835,10.36,0.0,5.765,2019-12-31,2019-11-22,1.8,1023,2019
1836,15.6,14.0,5.6371,2019-12-31,2019-08-29,2.8,1023,2019
1837,12.46,0.0,5.5242,2019-12-31,2019-05-29,2.3,1023,2019
1838,11.67,12.0,5.3714,2018-12-31,2019-02-28,2.2,1023,2018
1839,12.56,0.0,5.3397,2018-12-31,2018-11-29,2.4,1023,2018
1840,21.29,13.0,5.1862,2018-12-31,2018-08-29,4.1,1023,2018
1841,14.15,0.0,5.0893,2018-12-31,2018-05-30,2.8,1023,2018
1842,-0.13,0.0,0.1,2022-12-31,2022-11-25,-1.3,5104,2022
1843,-0.15,0.0,0.1,2022-12-31,2022-08-26,-1.5,5104,2022
1844,0.12,0.0,0.1,2022-12-31,2022-05-27,1.2,5104,2022
1845,0.02,0.0,0.1,2021-12-31,2022-02-28,0.2,5104,2021
1846,0.02,0.0,0.1,2021-12-31,2021-11-25,0.2,5104,2021
1847,-0.01,0.0,0.1,2021-12-31,2021-08-26,-0.1,5104,2021
1848,0.03,0.0,0.1,2021-12-31,2021-05-28,0.3,5104,2021
1849,0.07,0.0,0.1,2020-12-31,2021-03-19,0.7,5104,2020
1850,0.13,0.0,0.1,2020-12-31,2020-11-27,1.3,5104,2020
1851,0.01,0.0,0.1,2020-12-31,2020-08-27,0.1,5104,2020
1852,-0.12,0.0,0.1,2020-12-31,2020-05-20,-1.2,5104,2020
1853,-0.04,0.0,0.1,2019-12-31,2020-02-28,-0.4,5104,2019
1854,-0.28,0.0,0.1,2019-12-31,2019-11-27,-2.8,5104,2019
1855,-0.33,0.0,0.1,2019-12-31,2019-08-22,-3.3,5104,2019
1856,-0.11,0.0,0.1,2019-12-31,2019-05-29,-1.1,5104,2019
1857,-0.1,0.3,0.11,2018-12-31,2019-02-26,-0.9,5104,2018
1858,0.03,0.0,0.11,2018-12-31,2018-11-28,0.3,5104,2018
1859,0.16,0.0,0.11,2018-12-31,2018-08-29,1.5,5104,2018
1860,0.0,0.0,0.11,2018-12-31,2018-05-25,0.0,5104,2018
1861,1.09,0.0,0.75,2022-12-31,2022-11-24,1.5,7117,2022
1862,1.23,0.5,0.75,2022-12-31,2022-08-25,1.6,7117,2022
1863,1.6,0.0,0.74,2022-12-31,2022-05-26,2.2,7117,2022
1864,1.04,0.0,0.72,2021-12-31,2022-02-24,1.4,7117,2021
1865,1.88,0.0,0.71,2021-12-31,2021-11-18,2.6,7117,2021
1866,-1.4,0.0,0.69,2021-12-31,2021-08-25,-2.0,7117,2021
1867,-0.38,0.0,0.7,2021-12-31,2021-05-25,-0.5,7117,2021
1868,0.97,0.0,0.71,2020-12-31,2021-02-25,1.4,7117,2020
1869,-0.09,0.0,0.7,2020-12-31,2020-11-23,-0.1,7117,2020
1870,-0.17,0.0,0.7,2020-12-31,2020-08-27,-0.2,7117,2020
1871,-0.91,0.0,0.8,2020-12-31,2020-05-21,-1.1,7117,2020
1872,-0.36,0.0,0.81,2019-12-31,2020-02-27,-0.4,7117,2019
1873,-0.32,0.0,0.81,2019-12-31,2019-11-21,-0.4,7117,2019
1874,-0.78,0.0,0.81,2019-12-31,2019-08-22,-1.0,7117,2019
1875,-0.46,0.0,0.82,2019-12-31,2019-05-24,-0.6,7117,2019
1876,0.17,0.25,0.83,2018-12-31,2019-02-27,0.2,7117,2018
1877,0.95,0.0,0.82,2018-12-31,2018-11-15,1.2,7117,2018
1878,0.7,0.5,0.82,2018-12-31,2018-08-24,0.9,7117,2018
1879,0.67,0.0,0.82,2018-12-31,2018-05-17,0.8,7117,2018
1880,2.54,0.0,0.64,2022-12-31,2022-11-24,4.0,7202,2022
1881,2.28,0.0,0.61,2022-12-31,2022-08-18,3.7,7202,2022
1882,1.34,0.0,0.59,2022-12-31,2022-05-25,2.3,7202,2022
1883,1.4,0.0,0.57,2021-12-31,2022-02-24,2.5,7202,2021
1884,-0.4,0.0,0.4,2021-12-31,2021-11-26,-1.0,7202,2021
1885,1.42,0.0,0.8,2021-12-31,2021-08-25,1.8,7202,2021
1886,1.76,0.0,0.79,2021-12-31,2021-05-25,2.2,7202,2021
1887,2.54,0.0,0.77,2020-12-31,2021-02-23,3.3,7202,2020
1888,2.36,3.0,0.77,2020-12-31,2020-11-26,3.1,7202,2020
1889,-0.4,0.0,0.75,2020-12-31,2020-08-26,-0.5,7202,2020
1890,0.79,0.0,0.76,2020-12-31,2020-05-28,1.0,7202,2020
1891,0.73,2.0,0.77,2019-12-31,2020-02-25,0.9,7202,2019
1892,1.38,0.0,0.76,2019-12-31,2019-11-26,1.8,7202,2019
1893,1.41,3.0,0.78,2019-12-31,2019-08-27,1.8,7202,2019
1894,1.66,0.0,0.77,2019-12-31,2019-05-23,2.2,7202,2019
1895,1.61,4.0,0.79,2018-12-31,2019-02-26,2.0,7202,2018
1896,1.78,0.0,0.77,2018-12-31,2018-11-28,2.3,7202,2018
1897,1.3,2.0,0.78,2018-12-31,2018-08-23,1.7,7202,2018
1898,1.31,0.0,0.76,2018-12-31,2018-05-25,1.7,7202,2018
1899,1.59,0.6,0.35,2022-12-31,2022-11-17,4.5,0246,2022
1900,2.22,0.0,0.34,2022-12-31,2022-08-17,6.5,0246,2022
1901,0.91,0.0,0.19,2022-12-31,2022-05-27,4.8,0246,2022
1902,-3.08,0.0,1.57,2022-12-31,2022-11-21,-2.0,2127,2022
1903,0.55,0.0,1.6,2022-12-31,2022-08-30,0.3,2127,2022
1904,-1.74,0.0,1.59,2022-12-31,2022-05-31,-1.1,2127,2022
1905,1.79,0.0,1.62,2021-12-31,2022-02-18,1.1,2127,2021
1906,7.9,0.0,1.6,2021-12-31,2021-12-17,4.9,2127,2021
1907,25.64,2.0,1.54,2022-01-31,2021-09-21,16.6,2127,2022
1908,37.75,5.0,1.32,2022-01-31,2021-06-21,28.6,2127,2022
1909,23.65,0.0,1.01,2021-01-31,2021-03-15,23.4,2127,2021
1910,15.5,0.0,0.77,2021-01-31,2020-11-30,20.1,2127,2021
1911,7.34,1.5,0.63,2021-01-31,2020-09-07,11.7,2127,2021
1912,2.8,0.0,0.56,2021-01-31,2020-06-12,5.0,2127,2021
1913,1.78,0.0,0.53,2020-01-31,2020-03-23,3.4,2127,2020
1914,1.3,0.0,0.52,2020-01-31,2019-12-16,2.5,2127,2020
1915,1.26,0.0,0.52,2020-01-31,2019-09-26,2.4,2127,2020
1916,1.5,0.0,0.51,2020-01-31,2019-06-24,2.9,2127,2020
1917,1.67,0.0,0.49,2019-01-31,2019-03-26,3.4,2127,2019
1918,1.26,0.0,0.49,2019-01-31,2018-12-18,2.6,2127,2019
1919,0.73,0.01,0.48,2019-01-31,2018-09-28,1.5,2127,2019
1920,1.31,0.0,0.45,2019-01-31,2018-06-27,2.9,2127,2019
1921,0.86,0.0,0.44,2018-01-31,2018-03-29,2.0,2127,2018
1922,2.13,0.0,0.42,2018-01-31,2017-12-20,5.1,2127,2018
1923,1.62,0.0,0.4,2018-01-31,2017-09-19,4.1,2127,2018
1924,1.82,0.0,0.39,2018-01-31,2017-06-21,4.7,2127,2018
1925,4.53,0.0,0.0915,2023-01-31,2022-12-22,49.5,7195,2023
1926,1.12,0.0,0.0461,2023-01-31,2022-09-22,24.3,7195,2023
1927,2.17,0.0,0.0349,2023-01-31,2022-06-23,62.2,7195,2023
1928,-5.64,0.0,0.0132,2022-01-31,2022-03-24,-427.3,7195,2022
1929,1.16,0.0,0.0601,2022-01-31,2021-12-15,19.3,7195,2022
1930,-0.21,0.0,0.0485,2022-01-31,2021-09-23,-4.3,7195,2022
1931,-1.12,0.0,0.0507,2022-01-31,2021-07-27,-22.1,7195,2022
1932,-1.73,0.0,0.0633,2021-01-31,2021-04-15,-27.3,7195,2021
1933,-1.14,0.0,0.0814,2021-01-31,2020-12-29,-14.0,7195,2021
1934,-1.36,0.0,0.0927,2021-01-31,2020-09-24,-14.7,7195,2021
1935,-1.42,0.0,0.1589,2021-01-31,2020-06-25,-8.9,7195,2021
1936,0.75,0.0,0.172,2020-01-31,2020-04-23,4.4,7195,2020
1937,-0.75,0.0,0.1964,2020-01-31,2019-12-19,-3.8,7195,2020
1938,-1.48,0.0,0.2039,2020-01-31,2019-09-26,-7.3,7195,2020
1939,11.56,0.0,0.2181,2020-01-31,2019-06-28,53.0,7195,2020
1940,-12.07,0.0,0.056,2019-01-31,2019-04-08,-215.5,7195,2019
1941,-1.76,0.0,0.1773,2019-01-31,2018-12-17,-9.9,7195,2019
1942,-4.02,0.0,0.1941,2019-01-31,2018-09-27,-20.7,7195,2019
1943,-1.46,0.0,0.2335,2019-01-31,2018-06-28,-6.3,7195,2019
1944,-27.71,45.0,0.7046,2018-01-31,2018-04-02,-39.3,7195,2018
1945,0.76,0.0,0.9837,2018-01-31,2017-12-22,0.8,7195,2018
1946,1.59,0.0,0.9774,2018-01-31,2017-09-25,1.6,7195,2018
1947,1.8,0.0,0.962,2018-01-31,2017-06-22,1.9,7195,2018
1948,3.4,0.0,0.96,2023-03-31,2022-11-29,3.5,5136,2023
1949,0.2,40.0,1.34,2023-03-31,2022-08-25,0.1,5136,2023
1950,0.7,0.0,1.33,2022-03-31,2022-05-24,0.5,5136,2022
1951,8.8,0.0,1.32,2022-03-31,2022-02-22,6.7,5136,2022
1952,0.2,0.0,1.24,2022-03-31,2021-11-23,0.2,5136,2022
1953,0.2,0.0,1.23,2022-03-31,2021-09-23,0.2,5136,2022
1954,0.6,0.0,1.28,2021-03-31,2021-06-15,0.5,5136,2021
1955,1.0,0.0,1.27,2021-03-31,2021-02-25,0.8,5136,2021
1956,1.0,0.0,1.26,2021-03-31,2020-11-27,0.8,5136,2021
1957,0.4,16.0,1.25,2021-03-31,2020-08-25,0.3,5136,2021
1958,31.1,0.0,1.41,2020-03-31,2020-06-30,22.1,5136,2020
1959,2.5,0.0,1.1,2020-03-31,2020-02-26,2.3,5136,2020
1960,1.8,0.16,1.08,2020-03-31,2019-11-25,1.7,5136,2020
1961,1.3,0.0,1.22,2020-03-31,2019-08-28,1.1,5136,2020
1962,1.0,0.0,1.22,2019-03-31,2019-05-29,0.8,5136,2019
1963,2.8,0.0,1.21,2019-03-31,2019-02-25,2.3,5136,2019
1964,2.6,0.0,1.17,2019-03-31,2018-11-26,2.2,5136,2019
1965,2.2,0.0,1.14,2019-03-31,2018-08-27,1.9,5136,2019
1966,1.6,0.0,1.12,2018-03-31,2018-05-28,1.4,5136,2018
1967,2.9,0.0,1.11,2018-03-31,2018-02-23,2.6,5136,2018
1968,2.2,0.0,1.08,2018-03-31,2017-11-21,2.0,5136,2018
1969,0.9,0.0,1.05,2018-03-31,2017-08-23,0.9,5136,2018
1970,-0.57,0.0,0.39,2023-03-31,2022-11-21,-1.5,8044,2023
1971,-0.21,0.0,0.31,2023-03-31,2022-08-22,-0.7,8044,2023
1972,-1.09,0.0,0.31,2022-03-31,2022-05-31,-3.5,8044,2022
1973,0.13,0.0,0.32,2022-03-31,2022-02-25,0.4,8044,2022
1974,45.72,20.0,0.32,2022-03-31,2021-11-26,142.9,8044,2022
1975,-0.75,0.0,1.09,2022-03-31,2021-09-15,-0.7,8044,2022
1976,0.44,0.0,1.1,2021-03-31,2021-05-28,0.4,8044,2021
1977,0.28,0.0,1.09,2021-03-31,2021-02-25,0.3,8044,2021
1978,-0.02,0.0,1.09,2021-03-31,2020-11-27,0.0,8044,2021
1979,0.11,0.0,1.09,2021-03-31,2020-08-27,0.1,8044,2021
1980,-0.75,0.0,1.09,2020-03-31,2020-06-24,-0.7,8044,2020
1981,-1.89,0.0,1.1,2020-03-31,2020-02-27,-1.7,8044,2020
1982,-0.49,0.0,1.12,2020-03-31,2019-11-27,-0.4,8044,2020
1983,-1.51,0.0,1.12,2020-03-31,2019-08-27,-1.3,8044,2020
1984,-1.04,0.0,1.13,2019-03-31,2019-05-28,-0.9,8044,2019
1985,0.5,0.0,1.14,2019-03-31,2019-02-26,0.4,8044,2019
1986,-4.77,0.0,1.14,2019-03-31,2018-11-29,-4.2,8044,2019
1987,-1.94,0.0,1.19,2019-03-31,2018-08-30,-1.6,8044,2019
1988,-6.07,0.0,1.21,2018-03-31,2018-05-31,-5.0,8044,2018
1989,1.53,0.0,1.27,2018-03-31,2018-02-26,1.2,8044,2018
1990,-0.89,0.0,1.25,2018-03-31,2017-11-27,-0.7,8044,2018
1991,-1.01,0.0,1.26,2018-03-31,2017-08-28,-0.8,8044,2018
1992,1.0,4.0,4.12,2022-11-30,2023-01-19,0.2,5049,2022
1993,0.98,0.0,4.14,2022-11-30,2022-10-18,0.2,5049,2022
1994,0.43,3.0,4.13,2022-11-30,2022-07-26,0.1,5049,2022
1995,0.63,3.0,4.16,2022-11-30,2022-04-28,0.2,5049,2022
1996,0.73,3.0,4.15,2021-11-30,2022-01-25,0.2,5049,2021
1997,1.0,0.0,4.14,2021-11-30,2021-10-27,0.2,5049,2021
1998,2.47,0.0,4.15,2021-11-30,2021-08-25,0.6,5049,2021
1999,2.42,2.0,4.13,2021-11-30,2021-04-28,0.6,5049,2021
2000,2.19,0.0,4.12,2020-11-30,2021-01-26,0.5,5049,2020
2001,3.45,3.0,4.13,2020-11-30,2020-10-23,0.8,5049,2020
2002,4.39,0.0,4.14,2020-11-30,2020-07-20,1.1,5049,2020
2003,3.21,0.0,4.1,2020-11-30,2020-06-10,0.8,5049,2020
2004,6.33,5.0,4.06,2019-11-30,2020-01-21,1.6,5049,2019
2005,5.87,3.0,4.03,2019-11-30,2019-10-25,1.5,5049,2019
2006,4.71,0.0,3.97,2019-11-30,2019-07-25,1.2,5049,2019
2007,8.11,0.0,3.93,2019-11-30,2019-04-25,2.1,5049,2019
2008,52.03,0.0,3.9,2018-11-30,2019-01-22,13.3,5049,2018
2009,11.3,5.0,3.43,2018-11-30,2018-10-26,3.3,5049,2018
2010,3.48,0.0,3.32,2018-11-30,2018-07-27,1.0,5049,2018
2011,3.7,0.0,3.28,2018-11-30,2018-04-26,1.1,5049,2018
2012,1.74,0.0,3.34,2023-01-31,2022-12-28,0.5,6718,2023
2013,3.62,3.0,3.35,2023-01-31,2022-09-28,1.1,6718,2023
2014,4.72,0.0,3.33,2023-01-31,2022-06-28,1.4,6718,2023
2015,1.53,2.0,3.29,2022-01-31,2022-03-30,0.5,6718,2022
2016,1.55,0.0,3.27,2022-01-31,2021-12-28,0.5,6718,2022
2017,1.92,2.0,3.3,2022-01-31,2021-09-28,0.6,6718,2022
2018,2.61,0.0,3.3,2022-01-31,2021-07-16,0.8,6718,2022
2019,2.4,2.0,3.27,2021-01-31,2021-04-16,0.7,6718,2021
2020,5.16,2.0,3.27,2021-01-31,2020-12-29,1.6,6718,2021
2021,1.35,2.0,3.24,2021-01-31,2020-09-28,0.4,6718,2021
2022,0.69,0.0,3.23,2021-01-31,2020-06-29,0.2,6718,2021
2023,1.43,0.0,3.23,2020-01-31,2020-03-27,0.4,6718,2020
2024,1.78,0.0,3.22,2020-01-31,2019-12-27,0.6,6718,2020
2025,3.51,3.0,3.23,2020-01-31,2019-09-27,1.1,6718,2020
2026,3.28,0.0,3.23,2020-01-31,2019-06-27,1.0,6718,2020
2027,4.0,3.0,3.21,2019-01-31,2019-03-26,1.2,6718,2019
2028,4.29,0.0,3.17,2019-01-31,2018-12-27,1.4,6718,2019
2029,3.93,3.0,3.16,2019-01-31,2018-09-27,1.2,6718,2019
2030,1.16,0.0,3.14,2019-01-31,2018-06-28,0.4,6718,2019
2031,0.85,3.0,3.3,2018-01-31,2018-03-29,0.3,6718,2018
2032,3.67,0.0,3.31,2018-01-31,2017-12-22,1.1,6718,2018
2033,6.43,3.0,3.3,2018-01-31,2017-09-28,1.9,6718,2018
2034,1.56,0.0,3.27,2018-01-31,2017-06-29,0.5,6718,2018
2035,-2.5,0.0,2.2,2022-12-31,2022-11-24,-1.1,8591,2022
2036,-0.3,0.0,2.22,2022-12-31,2022-08-24,-0.1,8591,2022
2037,-0.2,0.0,2.23,2022-12-31,2022-05-25,-0.1,8591,2022
2038,-11.5,0.0,2.23,2021-12-31,2022-02-25,-5.2,8591,2021
2039,-10.8,0.0,2.35,2021-12-31,2021-11-24,-4.6,8591,2021
2040,-2.3,0.0,2.45,2021-12-31,2021-09-22,-0.9,8591,2021
2041,-2.8,0.0,2.49,2021-12-31,2021-05-25,-1.1,8591,2021
2042,-38.1,0.0,2.52,2020-12-31,2021-02-26,-15.1,8591,2020
2043,-0.2,0.0,2.94,2020-12-31,2020-11-25,-0.1,8591,2020
2044,-9.0,0.0,2.94,2020-12-31,2020-08-26,-3.1,8591,2020
2045,-0.3,0.0,3.03,2020-12-31,2020-06-24,-0.1,8591,2020
2046,1.1,3.5,3.02,2019-12-31,2020-02-27,0.4,8591,2019
2047,1.9,0.0,2.95,2019-12-31,2019-11-20,0.6,8591,2019
2048,2.5,0.0,2.99,2019-12-31,2019-08-21,0.8,8591,2019
2049,6.0,0.0,2.96,2019-12-31,2019-05-29,2.0,8591,2019
2050,9.9,4.5,2.87,2018-12-31,2019-02-27,3.4,8591,2018
2051,19.8,0.0,2.76,2018-12-31,2018-11-21,7.2,8591,2018
2052,7.1,0.0,2.6,2018-12-31,2018-08-28,2.7,8591,2018
2053,4.5,0.0,2.53,2018-12-31,2018-05-30,1.8,8591,2018
2054,2.13,0.25,0.1121,2022-06-30,2022-08-29,19.0,03016,2022
2055,0.62,0.25,0.0933,2022-06-30,2022-02-24,6.6,03016,2022
2056,0.01,0.25,0.0895,2021-06-30,2021-08-26,0.1,03016,2021
2057,0.48,0.25,0.092,2021-06-30,2021-02-25,5.2,03016,2021
2058,0.03,0.0,0.0896,2020-06-30,2020-08-27,0.3,03016,2020
2059,0.35,0.25,0.0908,2020-06-30,2020-03-02,3.9,03016,2020
2060,0.43,0.0,0.0904,2019-06-30,2019-08-29,4.8,03016,2019
2061,0.11,0.0,0.0861,2019-06-30,2019-02-27,1.3,03016,2019
2062,-3.84,0.0,2.33,2022-12-31,2022-11-21,-1.6,5094,2022
2063,4.62,0.0,2.37,2022-12-31,2022-08-30,1.9,5094,2022
2064,3.26,0.0,2.47,2022-12-31,2022-05-27,1.3,5094,2022
2065,10.52,14.0,2.44,2021-12-31,2022-02-21,4.3,5094,2021
2066,2.7,0.0,2.33,2021-12-31,2021-11-19,1.2,5094,2021
2067,4.18,0.0,2.31,2021-12-31,2021-08-27,1.8,5094,2021
2068,5.91,0.0,2.33,2021-12-31,2021-05-25,2.5,5094,2021
2069,5.8,7.0,2.27,2020-12-31,2021-02-22,2.6,5094,2020
2070,3.44,0.0,2.21,2020-12-31,2020-11-20,1.6,5094,2020
2071,-0.58,0.0,2.17,2020-12-31,2020-08-28,-0.3,5094,2020
2072,1.36,0.0,2.25,2020-12-31,2020-05-18,0.6,5094,2020
2073,1.91,6.6,2.23,2019-12-31,2020-02-28,0.9,5094,2019
2074,2.85,0.0,2.22,2019-12-31,2019-11-22,1.3,5094,2019
2075,3.41,0.0,2.19,2019-12-31,2019-08-26,1.6,5094,2019
2076,1.25,0.0,2.19,2019-12-31,2019-05-24,0.6,5094,2019
2077,-0.56,4.0,2.18,2018-12-31,2019-02-26,-0.3,5094,2018
2078,0.81,0.0,2.18,2018-12-31,2018-11-28,0.4,5094,2018
2079,2.82,0.0,2.17,2018-12-31,2018-08-17,1.3,5094,2018
2080,2.87,0.0,2.19,2018-12-31,2018-05-31,1.3,5094,2018
2081,0.6,0.36,0.22,2022-12-31,2023-01-31,2.7,5301,2022
2082,1.0,0.6,0.22,2022-12-31,2022-10-27,4.5,5301,2022
2083,0.9,0.59,0.22,2022-12-31,2022-07-26,4.1,5301,2022
2084,0.6,0.32,0.22,2022-12-31,2022-04-22,2.7,5301,2022
2085,0.5,0.33,0.15,2021-12-31,2022-01-21,3.3,5301,2021
2086,0.5,0.53,0.15,2021-12-31,2021-10-15,3.3,5301,2021
2087,0.6,0.75,0.05,2021-12-31,2021-07-16,12.0,5301,2021
2088,0.7,0.0,0.62,2023-06-30,2022-11-23,1.1,9423,2023
2089,1.35,0.5,0.61,2022-06-30,2022-08-23,2.2,9423,2022
2090,0.05,0.0,60.0,2022-06-30,2022-05-17,0.0,9423,2022
2091,-0.76,0.0,0.66,2022-06-30,2022-02-23,-1.2,9423,2022
2092,0.28,0.0,0.67,2022-06-30,2021-11-24,0.4,9423,2022
2093,-0.66,0.0,0.66,2021-06-30,2021-08-25,-1.0,9423,2021
2094,-0.23,0.0,0.67,2021-06-30,2021-05-25,-0.3,9423,2021
2095,-0.39,0.0,0.67,2021-06-30,2021-02-24,-0.6,9423,2021
2096,0.09,0.0,0.68,2021-06-30,2020-11-25,0.1,9423,2021
2097,1.48,0.5,0.68,2020-06-30,2020-08-26,2.2,9423,2020
2098,-1.11,0.0,0.67,2020-06-30,2020-05-28,-1.7,9423,2020
2099,1.17,0.0,0.67,2020-06-30,2020-02-26,1.7,9423,2020
2100,0.5,0.0,0.68,2020-06-30,2019-11-27,0.7,9423,2020
2101,1.44,1.5,0.67,2019-06-30,2019-08-28,2.1,9423,2019
2102,-0.59,0.0,0.66,2019-06-30,2019-05-29,-0.9,9423,2019
2103,1.24,0.0,0.67,2019-06-30,2019-02-26,1.9,9423,2019
2104,2.02,0.0,0.67,2019-06-30,2018-12-04,3.0,9423,2019
2105,0.57,1.5,0.65,2018-06-30,2018-08-28,0.9,9423,2018
2106,0.41,0.0,0.64,2018-06-30,2018-05-23,0.6,9423,2018
2107,1.98,0.0,64.0,2018-06-30,2018-02-22,0.0,9423,2018
2108,3.37,0.0,0.7,2018-06-30,2017-11-23,4.8,9423,2018
2109,-0.17,0.0,0.6359,2023-01-31,2022-12-19,-0.3,7157,2023
2110,-0.29,0.0,0.6376,2023-01-31,2022-09-19,-0.5,7157,2023
2111,0.54,0.0,0.6405,2023-01-31,2022-06-20,0.8,7157,2023
2112,-0.08,0.0,0.6351,2022-01-31,2022-03-29,-0.1,7157,2022
2113,2.45,0.0,0.6405,2022-01-31,2021-12-22,3.8,7157,2022
2114,-0.89,0.0,0.6389,2022-01-31,2021-09-20,-1.4,7157,2022
2115,-0.14,0.0,0.6478,2022-01-31,2021-07-12,-0.2,7157,2022
2116,0.09,0.0,0.6492,2021-01-31,2021-03-29,0.1,7157,2021
2117,0.47,0.0,0.6529,2021-01-31,2020-12-21,0.7,7157,2021
2118,0.62,0.0,0.6482,2021-01-31,2020-09-28,1.0,7157,2021
2119,0.42,0.0,0.642,2021-01-31,2020-06-23,0.7,7157,2021
2120,-0.48,0.0,0.6378,2020-01-31,2020-03-26,-0.8,7157,2020
2121,0.14,0.0,0.6329,2020-01-31,2019-12-16,0.2,7157,2020
2122,0.0,0.0,0.6316,2020-01-31,2019-09-17,0.0,7157,2020
2123,0.49,0.0,0.6315,2020-01-31,2019-06-18,0.8,7157,2020
2124,0.75,0.0,0.6266,2019-01-31,2019-03-28,1.2,7157,2019
2125,-1.03,0.0,0.6272,2019-01-31,2018-12-17,-1.6,7157,2019
2126,-0.83,0.0,0.6369,2019-01-31,2018-09-19,-1.3,7157,2019
2127,-0.72,0.0,0.6452,2019-01-31,2018-06-18,-1.1,7157,2019
2128,0.29,2.0,0.6822,2018-01-31,2018-03-19,0.4,7157,2018
2129,0.1,2.0,0.6989,2018-01-31,2017-12-18,0.1,7157,2018
2130,0.47,0.0,0.6979,2018-01-31,2017-09-25,0.7,7157,2018
2131,0.34,0.0,0.6932,2018-01-31,2017-06-19,0.5,7157,2018
2132,0.29,0.0,2.14,2022-10-31,2022-12-30,0.1,5184,2022
2133,1.39,0.0,2.13,2022-10-31,2022-09-30,0.7,5184,2022
2134,1.9,0.0,2.11,2022-10-31,2022-06-30,0.9,5184,2022
2135,2.14,0.0,2.08,2022-10-31,2022-03-31,1.0,5184,2022
2136,4.47,0.0,2.09,2021-10-31,2021-12-30,2.1,5184,2021
2137,2.77,0.0,2.24,2021-10-31,2021-09-30,1.2,5184,2021
2138,3.12,0.0,2.21,2021-10-31,2021-06-30,1.4,5184,2021
2139,2.64,0.0,2.11,2021-10-31,2021-03-31,1.3,5184,2021
2140,4.58,0.0,2.01,2020-10-31,2020-12-31,2.3,5184,2020
2141,3.47,0.0,1.75,2020-10-31,2020-09-30,2.0,5184,2020
2142,3.97,0.0,1.71,2020-10-31,2020-06-26,2.3,5184,2020
2143,3.11,0.0,1.66,2020-10-31,2020-03-18,1.9,5184,2020
2144,8.44,0.0,1.62,2019-10-31,2019-12-30,5.2,5184,2019
2145,4.38,0.0,1.51,2019-10-31,2019-09-30,2.9,5184,2019
2146,4.24,0.0,1.51,2019-10-31,2019-06-28,2.8,5184,2019
2147,3.5,0.0,1.47,2019-10-31,2019-03-29,2.4,5184,2019
2148,7.38,0.0,2.16,2018-10-31,2018-12-31,3.4,5184,2018
2149,7.26,0.0,2.09,2018-10-31,2018-09-28,3.5,5184,2018
2150,7.18,0.0,2.06,2018-10-31,2018-06-29,3.5,5184,2018
2151,4.69,0.0,1.99,2018-10-31,2018-03-30,2.4,5184,2018
2152,1.27,0.52,0.6612,2022-12-31,2022-11-23,1.9,7204,2022
2153,1.0,0.0,0.6427,2022-12-31,2022-08-23,1.6,7204,2022
2154,2.47,0.78,0.6421,2022-12-31,2022-05-24,3.8,7204,2022
2155,2.96,0.0,0.6197,2021-12-31,2022-02-24,4.8,7204,2021
2156,1.56,0.75,0.4301,2021-12-31,2021-11-24,3.6,7204,2021
