,Announced,Financial Year,Subject,EX Date,Payment Date,Amount,Indicator,Unnamed: 7,Stock Code,Year,Status
2132,24 Nov 2021,2022-06-30,Interim Dividend,08 Dec 2021,23 Dec 2021,0.1,Currency,View,3867,2022,Y
2133,28 May 2021,2021-06-30,Second Interim Dividend,14 Jun 2021,29 Jun 2021,0.2,Currency,View,3867,2021,Y
2134,25 Nov 2020,2021-06-30,Interim Dividend,09 Dec 2020,24 Dec 2020,0.1,Currency,View,3867,2021,Y
2135,20 May 2020,2020-06-30,Second Interim Dividend,05 Jun 2020,23 Jun 2020,0.17,Currency,View,3867,2020,Y
2136,26 Nov 2019,2020-06-30,Interim Dividend,10 Dec 2019,24 Dec 2019,0.1,Currency,View,3867,2020,Y
2137,24 May 2019,2019-06-30,Second interim dividend,12 Jun 2019,27 Jun 2019,0.17,Currency,View,3867,2019,Y
2138,08 Nov 2018,2019-06-30,First Interim Dividend,23 Nov 2018,12 Dec 2018,0.1,Currency,View,3867,2019,Y
2139,17 May 2018,2018-06-30,Interim Dividend,01 Jun 2018,20 Jun 2018,0.19,Currency,View,3867,2018,Y
2140,08 Nov 2017,2018-06-30,First Interim Dividend,22 Nov 2017,08 Dec 2017,0.1,Currency,View,3867,2018,Y
2141,28 Feb 2022,2021-12-31,First and Final Dividend,27 Apr 2022,20 May 2022,0.01,Currency,View,1651,2021,Y
2142,06 Apr 2021,2020-12-31,First and Final Dividend (with Dividend Re-Investment Plan),19 Apr 2021,19 May 2021,0.01,Currency,View,1651,2020,Y
2143,26 Feb 2020,2019-12-31,Final Dividend,29 Apr 2020,20 May 2020,0.01,Currency,View,1651,2019,Y
2144,03 Jul 2019,2018-12-31,First and Final Dividend,29 Jul 2019,23 Aug 2019,0.0175,Currency,View,1651,2018,Y
2145,06 Sep 2018,2019-06-30,Interim Dividend,24 Sep 2018,18 Oct 2018,0.1,Currency,View,4936,2019,Y
2146,30 Oct 2019,2019-06-30,First and Final Dividend,29 Nov 2019,31 Dec 2019,0.015,Currency,View,6181,2019,Y
2147,30 Oct 2018,2018-06-30,First and Final Dividend,28 Nov 2018,28 Dec 2018,0.02,Currency,View,6181,2018,Y
2148,16 Feb 2021,2021-09-30,First Interim Dividend,25 Feb 2021,09 Mar 2021,0.0025,Currency,View,03015,2021,Y
2149,31 Jan 2019,2019-09-30,First Interim Dividend,11 Feb 2019,22 Feb 2019,0.0063,Currency,View,03015,2019,Y
2150,27 Jun 2022,2021-12-31,First and Final Dividend (with Dividend Re-Investment Plan),28 Jun 2022,27 Jul 2022,0.07,Currency,View,1058,2021,Y
2151,08 Jun 2021,2020-12-31,First and Final Dividend (with Dividend Re-Investment Plan),21 Jun 2021,21 Jul 2021,0.07,Currency,View,1058,2020,Y
2152,30 Jun 2020,2019-12-31,First and Final Dividend (with Dividend Re-Investment Plan),13 Jul 2020,12 Aug 2020,0.07,Currency,View,1058,2019,Y
2153,29 Apr 2019,2018-12-31,First and Final Dividend,19 Jun 2019,12 Jul 2019,0.07,Currency,View,1058,2018,Y
2154,16 Nov 2022,2022-12-31,Interim Dividend,01 Dec 2022,20 Dec 2022,0.02,Currency,View,3514,2022,Y
2155,28 Apr 2022,2021-12-31,First and Final Dividend,29 Jun 2022,15 Jul 2022,0.005,Currency,View,3514,2021,Y
2156,29 Jun 2020,2019-12-31,First and Final Dividend,14 Sep 2020,08 Oct 2020,0.003,Currency,View,3514,2019,Y
2157,29 Apr 2019,2018-12-31,First and Final Dividend,27 Jun 2019,16 Jul 2019,0.003,Currency,View,3514,2018,Y
2158,24 Aug 2022,2022-12-31,Second Interim Dividend,15 Sep 2022,12 Oct 2022,0.06,Currency,View,7029,2022,Y
2159,21 Mar 2022,2022-12-31,Interim Dividend,05 Apr 2022,25 Apr 2022,0.04,Currency,View,7029,2022,Y
2160,02 Dec 2021,2021-12-31,Interim Dividend,06 Dec 2021,21 Dec 2021,0.02,Currency,View,7029,2021,Y
2161,01 Apr 2021,2021-12-31,Interim Dividend,21 Apr 2021,10 May 2021,0.02,Currency,View,7029,2021,Y
2162,28 Dec 2020,2020-12-31,Special Dividend,14 Jan 2021,05 Feb 2021,0.02,Currency,View,7029,2020,Y
2163,27 May 2020,2020-12-31,Interim Dividend,10 Jun 2020,24 Jun 2020,0.04,Currency,View,7029,2020,Y
2164,27 Mar 2019,2019-12-31,Interim Dividend,18 Apr 2019,10 May 2019,0.02,Currency,View,7029,2019,Y
2165,05 Apr 2018,2018-12-31,Interim Dividend,18 Apr 2018,08 May 2018,0.015,Currency,View,7029,2018,Y
2166,21 Oct 2022,2022-06-30,First and Final Dividend,16 Dec 2022,09 Jan 2023,0.0022,Currency,View,0189,2022,Y
2167,25 Oct 2021,2021-06-30,First and Final Dividend,16 Dec 2021,07 Jan 2022,0.002,Currency,View,0189,2021,Y
2168,26 Oct 2020,2020-06-30,First and Final Dividend,17 Dec 2020,08 Jan 2021,0.0015,Currency,View,0189,2020,Y
2169,25 Oct 2019,2019-06-30,First and Final Dividend,17 Dec 2019,08 Jan 2020,0.0015,Currency,View,0189,2019,Y
2170,26 Oct 2018,2018-06-30,First and Final Dividend,14 Dec 2018,08 Jan 2019,0.002,Currency,View,0189,2018,Y
2171,25 May 2022,2022-03-31,Fourth Interim Dividend,21 Jun 2022,07 Jul 2022,0.0375,Currency,View,5236,2022,Y
2172,23 Feb 2022,2022-03-31,Third Interim Dividend,22 Mar 2022,07 Apr 2022,0.0375,Currency,View,5236,2022,Y
2173,25 Nov 2021,2022-03-31,Second Interim Dividend,21 Dec 2021,06 Jan 2022,0.03,Currency,View,5236,2022,Y
2174,25 Aug 2021,2022-03-31,First Interim Dividend,22 Sep 2021,07 Oct 2021,0.02,Currency,View,5236,2022,Y
2175,25 May 2021,2021-03-31,Fourth Interim Dividend,23 Jun 2021,08 Jul 2021,0.04,Currency,View,5236,2021,Y
2176,25 Feb 2021,2021-03-31,Third Interim Dividend,24 Mar 2021,08 Apr 2021,0.03,Currency,View,5236,2021,Y
2177,18 Nov 2020,2021-03-31,Second Interim Dividend,23 Dec 2020,08 Jan 2021,0.03,Currency,View,5236,2021,Y
2178,26 Aug 2020,2021-03-31,First Interim Dividend,23 Sep 2020,08 Oct 2020,0.02,Currency,View,5236,2021,Y
2179,09 Jul 2020,2020-03-31,Fourth Interim Dividend,23 Jul 2020,07 Aug 2020,0.025,Currency,View,5236,2020,Y
2180,20 Feb 2020,2020-03-31,Third Interim Dividend,26 Mar 2020,15 Apr 2020,0.03,Currency,View,5236,2020,Y
2181,20 Nov 2019,2020-03-31,Interim Dividend,19 Dec 2019,08 Jan 2020,0.03,Currency,View,5236,2020,Y
2182,29 Aug 2019,2020-03-31,Interim Dividend,19 Sep 2019,09 Oct 2019,0.03,Currency,View,5236,2020,Y
2183,31 May 2019,2019-03-31,Special Dividend,20 Jun 2019,10 Jul 2019,0.0025,Currency,View,5236,2019,Y
2184,31 May 2019,2019-03-31,Interim Dividend,20 Jun 2019,10 Jul 2019,0.03,Currency,View,5236,2019,Y
2185,20 Feb 2019,2019-03-31,Interim Dividend,19 Mar 2019,10 Apr 2019,0.03,Currency,View,5236,2019,Y
2186,14 Nov 2018,2019-03-31,Interim Dividend,19 Dec 2018,09 Jan 2019,0.0325,Currency,View,5236,2019,Y
2187,27 Aug 2018,2019-03-31,Interim Dividend,19 Sep 2018,10 Oct 2018,0.0325,Currency,View,5236,2019,Y
2188,23 May 2018,2018-03-31,Interim Dividend,20 Jun 2018,11 Jul 2018,0.035,Currency,View,5236,2018,Y
2189,28 Feb 2018,2018-03-31,Interim Dividend,21 Mar 2018,11 Apr 2018,0.035,Currency,View,5236,2018,Y
2190,23 Nov 2017,2018-03-31,Second interim dividend,20 Dec 2017,10 Jan 2018,0.0325,Currency,View,5236,2018,Y
2191,24 Aug 2017,2018-03-31,First Interim Dividend,12 Sep 2017,11 Oct 2017,0.0325,Currency,View,5236,2018,Y
2192,17 Jul 2019,2019-12-31,First Interim Dividend,25 Jul 2019,09 Aug 2019,0.0007,Currency,View,03019,2019,Y
2193,17 Jul 2019,2018-12-31,Final Dividend,25 Jul 2019,09 Aug 2019,0.0017,Currency,View,03019,2018,Y
2194,26 Oct 2022,2022-12-31,Interim Dividend,10 Nov 2022,18 Nov 2022,0.01,Currency,View,4022,2022,Y
2195,12 Oct 2021,2021-12-31,Interim Dividend,29 Oct 2021,12 Nov 2021,0.01,Currency,View,4022,2021,Y
2196,04 Nov 2022,2022-12-31,Third Interim Dividend,29 Nov 2022,22 Dec 2022,0.05,Currency,View,6012,2022,Y
2197,28 Jul 2022,2022-12-31,Second Interim Dividend,29 Aug 2022,30 Sep 2022,0.05,Currency,View,6012,2022,Y
2198,28 Apr 2022,2022-12-31,First Interim Dividend,30 May 2022,30 Jun 2022,0.05,Currency,View,6012,2022,Y
2199,24 Feb 2022,2021-12-31,Fourth Interim Dividend,14 Mar 2022,31 Mar 2022,0.05,Currency,View,6012,2021,Y
2200,29 Oct 2021,2021-12-31,Third Interim Dividend,30 Nov 2021,30 Dec 2021,0.04,Currency,View,6012,2021,Y
2201,30 Jul 2021,2021-12-31,Second Interim Dividend,02 Sep 2021,30 Sep 2021,0.04,Currency,View,6012,2021,Y
2202,23 Apr 2021,2021-12-31,First Interim Dividend,28 May 2021,30 Jun 2021,0.04,Currency,View,6012,2021,Y
2203,26 Feb 2021,2020-12-31,Fourth Interim Dividend,12 Mar 2021,31 Mar 2021,0.05,Currency,View,6012,2020,Y
2204,23 Oct 2020,2020-12-31,Third Interim Dividend,27 Nov 2020,23 Dec 2020,0.04,Currency,View,6012,2020,Y
2205,23 Jul 2020,2020-12-31,Second Interim Dividend,27 Aug 2020,24 Sep 2020,0.04,Currency,View,6012,2020,Y
2206,24 Apr 2020,2020-12-31,First Interim Dividend,28 May 2020,25 Jun 2020,0.04,Currency,View,6012,2020,Y
2207,20 Feb 2020,2019-12-31,Fourth Interim Dividend,17 Mar 2020,16 Apr 2020,0.05,Currency,View,6012,2019,Y
2208,25 Oct 2019,2019-12-31,Interim Dividend,28 Nov 2019,27 Dec 2019,0.05,Currency,View,6012,2019,Y
2209,02 Aug 2019,2019-12-31,Interim Dividend,29 Aug 2019,26 Sep 2019,0.05,Currency,View,6012,2019,Y
2210,29 Apr 2019,2019-12-31,Interim Dividend,30 May 2019,27 Jun 2019,0.05,Currency,View,6012,2019,Y
2211,15 Feb 2019,2018-12-31,Interim Dividend,28 Feb 2019,28 Mar 2019,0.05,Currency,View,6012,2018,Y
2212,18 Oct 2018,2018-12-31,Interim Dividend,28 Nov 2018,27 Dec 2018,0.05,Currency,View,6012,2018,Y
2213,18 Jul 2018,2018-12-31,Interim Dividend,28 Aug 2018,27 Sep 2018,0.05,Currency,View,6012,2018,Y
2214,19 Apr 2018,2018-12-31,Interim Dividend,28 May 2018,28 Jun 2018,0.05,Currency,View,6012,2018,Y
2215,25 Aug 2022,2022-12-31,First Interim Dividend,08 Sep 2022,30 Sep 2022,0.06,Currency,View,5983,2022,Y
2216,25 Aug 2022,2022-12-31,Special Dividend,08 Sep 2022,30 Sep 2022,0.1,Currency,View,5983,2022,Y
2217,28 Apr 2022,2021-12-31,Final Dividend,15 Jun 2022,30 Jun 2022,0.06,Currency,View,5983,2021,Y
2218,25 Feb 2022,2021-12-31,Special Dividend,11 Mar 2022,30 Mar 2022,0.1,Currency,View,5983,2021,Y
2219,25 Feb 2022,2021-12-31,Second Interim Dividend,11 Mar 2022,30 Mar 2022,0.05,Currency,View,5983,2021,Y
2220,25 Aug 2021,2021-12-31,First Interim Dividend,09 Sep 2021,29 Sep 2021,0.05,Currency,View,5983,2021,Y
2221,28 Apr 2021,2020-12-31,Final Dividend,15 Jun 2021,30 Jun 2021,0.09,Currency,View,5983,2020,Y
2222,25 Feb 2021,2020-12-31,Second Interim Dividend,11 Mar 2021,30 Mar 2021,0.06,Currency,View,5983,2020,Y
2223,19 Aug 2020,2020-12-31,First Interim Dividend,04 Sep 2020,25 Sep 2020,0.05,Currency,View,5983,2020,Y
2224,21 May 2020,2019-12-31,Final Dividend,09 Jul 2020,28 Jul 2020,0.09,Currency,View,5983,2019,Y
2225,26 Feb 2020,2019-12-31,Second Interim Dividend,11 Mar 2020,30 Mar 2020,0.07,Currency,View,5983,2019,Y
2226,20 Aug 2019,2019-12-31,First Interim Dividend,04 Sep 2019,19 Sep 2019,0.06,Currency,View,5983,2019,Y
2227,29 Apr 2019,2018-12-31,Final Dividend,13 Jun 2019,28 Jun 2019,0.06,Currency,View,5983,2018,Y
2228,24 Jan 2019,2018-12-31,Second interim dividend,11 Feb 2019,25 Feb 2019,0.03,Currency,View,5983,2018,Y
2229,04 Sep 2018,2018-12-31,First Interim Dividend,19 Sep 2018,05 Oct 2018,0.03,Currency,View,5983,2018,Y
2230,26 May 2022,2022-03-31,Interim Dividend,17 Jun 2022,08 Jul 2022,0.0063,Currency,View,5090,2022,Y
2231,27 May 2021,2021-03-31,Interim Dividend,18 Jun 2021,08 Jul 2021,0.0042,Currency,View,5090,2021,Y
2232,24 Jun 2020,2020-03-31,Interim Dividend,10 Jul 2020,30 Jul 2020,0.0041,Currency,View,5090,2020,Y
2233,25 Nov 2019,2020-03-31,Interim Dividend,09 Dec 2019,30 Dec 2019,0.0067,Currency,View,5090,2020,Y
2234,28 May 2019,2019-03-31,Interim Dividend,19 Jun 2019,12 Jul 2019,0.0041,Currency,View,5090,2019,Y
2235,29 Nov 2018,2019-03-31,Interim Dividend,12 Dec 2018,28 Dec 2018,0.0072,Currency,View,5090,2019,Y
2236,30 May 2018,2018-03-31,Interim Dividend,18 Jun 2018,13 Jul 2018,0.0074,Currency,View,5090,2018,Y
2237,28 Nov 2017,2018-03-31,Interim Dividend,11 Dec 2017,29 Dec 2017,0.0107,Currency,View,5090,2018,Y
2238,23 Feb 2022,2021-12-31,First and Final Dividend,29 Apr 2022,20 May 2022,0.015,Currency,View,4502,2021,Y
2239,19 Sep 2022,2022-12-31,Interim Dividend,03 Oct 2022,14 Oct 2022,0.036,Currency,View,3069,2022,Y
2240,23 Mar 2022,2021-12-31,Final Dividend,06 Apr 2022,18 Apr 2022,0.035,Currency,View,3069,2021,Y
2241,21 Sep 2021,2021-12-31,Interim Dividend,07 Oct 2021,15 Oct 2021,0.0325,Currency,View,3069,2021,Y
2242,25 Mar 2021,2020-12-31,Final Dividend,07 Apr 2021,19 Apr 2021,0.065,Currency,View,3069,2020,Y
2243,10 Nov 2020,2020-12-31,Interim Dividend,24 Nov 2020,02 Dec 2020,0.06,Currency,View,3069,2020,Y
2244,18 May 2020,2019-12-31,Final Dividend,14 Aug 2020,25 Aug 2020,0.06,Currency,View,3069,2019,Y
2245,29 Apr 2019,2018-12-31,Final Dividend,20 Jun 2019,12 Jul 2019,0.02,Currency,View,3069,2018,Y
2246,28 Aug 2018,2018-12-31,Interim Dividend,26 Sep 2018,12 Oct 2018,0.02,Currency,View,3069,2018,Y
2247,29 Dec 2022,2022-08-31,First and Final Dividend,09 Mar 2023,21 Mar 2023,0.01,Currency,View,5129,2022,Y
2248,29 Dec 2021,2021-08-31,First and Final Dividend,10 Mar 2022,21 Mar 2022,0.01,Currency,View,5129,2021,Y
2249,29 Dec 2020,2020-08-31,First and Final Dividend,09 Mar 2021,19 Mar 2021,0.01,Currency,View,5129,2020,Y
2250,27 Dec 2019,2019-08-31,First and Final Dividend,11 Mar 2020,19 Mar 2020,0.01,Currency,View,5129,2019,Y
2251,27 Dec 2018,2018-08-31,First and Final Dividend,07 Mar 2019,19 Mar 2019,0.01,Currency,View,5129,2018,Y
2252,25 Feb 2021,2021-06-30,Interim Dividend,26 Mar 2021,28 Apr 2021,0.0223,Currency,View,3778,2021,Y
2253,01 Apr 2022,2022-12-31,Interim Dividend,06 May 2022,26 May 2022,0.05,Currency,View,5011,2022,Y
2254,31 May 2018,2018-12-31,Interim Dividend,18 Jun 2018,05 Jul 2018,0.08,Percentage,View,5011,2018,Y
2255,22 Nov 2021,2021-12-31,First Interim Dividend,14 Jan 2022,28 Jan 2022,0.0013,Currency,View,0207,2021,Y
2256,31 Dec 2020,2020-12-31,First Interim Dividend,15 Jan 2021,29 Jan 2021,0.0015,Currency,View,0207,2020,Y
2257,17 Dec 2019,2019-12-31,First Interim Dividend,02 Jan 2020,17 Jan 2020,0.002,Currency,View,0207,2019,Y
2258,30 Mar 2022,2022-12-31,First Interim Dividend,05 Apr 2022,15 Apr 2022,0.0066,Currency,View,03005,2022,Y
2259,25 Feb 2021,2021-12-31,First Interim Dividend,04 Mar 2021,25 Mar 2021,0.0065,Currency,View,03005,2021,Y
2260,24 Feb 2020,2020-12-31,First Interim Dividend,04 Mar 2020,02 Apr 2020,0.006,Currency,View,03005,2020,Y
2261,20 Jun 2019,2019-12-31,First Interim Dividend,27 Jun 2019,10 Jul 2019,0.0055,Currency,View,03005,2019,Y
2262,09 Aug 2018,2018-12-31,First Interim Dividend,16 Aug 2018,18 Sep 2018,0.005,Currency,View,03005,2018,Y
2263,28 Feb 2022,2021-12-31,Final Dividend,28 Jul 2022,26 Aug 2022,0.06,Currency,View,6149,2021,Y
2264,23 Mar 2021,2020-12-31,Final Dividend,26 Aug 2021,24 Sep 2021,0.06,Currency,View,6149,2020,Y
2265,26 Jun 2020,2019-12-31,Final Dividend,04 Nov 2020,19 Nov 2020,0.06,Currency,View,6149,2019,Y
2266,29 Apr 2019,2018-12-31,Final Dividend,27 Jun 2019,12 Jul 2019,0.06,Currency,View,6149,2018,Y
2267,28 Apr 2022,2021-12-31,Final Dividend,27 Jun 2022,20 Jul 2022,0.0049,Currency,View,7595,2021,Y
2268,22 Feb 2022,2021-12-31,First Interim Dividend,09 Mar 2022,30 Mar 2022,0.0042,Currency,View,7595,2021,Y
2269,30 Mar 2022,2022-12-31,Interim Dividend,15 Apr 2022,10 May 2022,0.02,Currency,View,5026,2022,Y
2270,30 Mar 2022,2022-12-31,Special Dividend,15 Apr 2022,10 May 2022,0.02,Currency,View,5026,2022,Y
2271,30 Mar 2022,2021-12-31,Special Dividend,15 Apr 2022,10 May 2022,0.02,Currency,View,5026,2021,Y
2272,07 Apr 2021,2021-12-31,Special Dividend,22 Apr 2021,21 May 2021,0.02,Currency,View,5026,2021,Y
2273,07 Apr 2021,2021-12-31,Interim Dividend,22 Apr 2021,21 May 2021,0.02,Currency,View,5026,2021,Y
2274,14 May 2020,2020-12-31,First Interim Dividend,01 Jun 2020,12 Jun 2020,0.015,Currency,View,5026,2020,Y
2275,10 May 2019,2018-12-31,Final Dividend,28 May 2019,13 Jun 2019,0.015,Currency,View,5026,2018,Y
2276,28 Jul 2022,2022-12-31,Second Interim Dividend,11 Aug 2022,26 Aug 2022,0.01,Currency,View,5286,2022,Y
2277,29 Apr 2022,2022-12-31,First Interim Dividend,18 May 2022,02 Jun 2022,0.01,Currency,View,5286,2022,Y
2278,21 Feb 2022,2021-12-31,Second Interim Dividend,07 Mar 2022,22 Mar 2022,0.02,Currency,View,5286,2021,Y
2279,09 Nov 2021,2021-12-31,First Interim Dividend,16 Nov 2021,30 Nov 2021,0.03,Currency,View,5286,2021,Y
2280,23 Oct 2020,2020-12-31,First Interim Dividend,09 Nov 2020,23 Nov 2020,0.03,Currency,View,5286,2020,Y
2281,20 Feb 2020,2019-12-31,Second Interim Dividend,05 Mar 2020,20 Mar 2020,0.03,Currency,View,5286,2019,Y
2282,23 May 2019,2019-12-31,First Interim Dividend,17 Jun 2019,12 Jul 2019,0.01,Currency,View,5286,2019,Y
2283,14 Nov 2018,2018-12-31,Second interim dividend,29 Nov 2018,21 Dec 2018,0.02,Currency,View,5286,2018,Y
2284,25 Jul 2018,2018-12-31,First Interim Dividend,08 Aug 2018,30 Aug 2018,0.03,Currency,View,5286,2018,Y
2285,27 Nov 2020,2021-03-31,Interim Dividend,11 Dec 2020,12 Jan 2021,0.01,Currency,View,0126,2021,Y
2286,13 Jul 2020,2020-03-31,Interim Dividend,28 Jul 2020,26 Aug 2020,0.01,Currency,View,0126,2020,Y
2287,27 Oct 2022,2022-06-30,Final Dividend,15 Dec 2022,05 Jan 2023,0.0005,Currency,View,0112,2022,Y
2288,27 Oct 2021,2021-06-30,Final Dividend,21 Dec 2021,11 Jan 2022,0.0005,Currency,View,0112,2021,Y
2289,28 Oct 2020,2020-06-30,Final Dividend,02 Dec 2020,22 Dec 2020,0.0005,Currency,View,0112,2020,Y
2290,28 May 2019,2019-06-30,First Interim Dividend,13 Jun 2019,26 Jun 2019,0.003,Currency,View,0112,2019,Y
2291,24 Oct 2018,2018-06-30,Final Dividend,27 Nov 2018,17 Dec 2018,0.005,Currency,View,0112,2018,Y
2292,03 Apr 2018,2018-06-30,First Interim Dividend,17 Apr 2018,11 May 2018,0.005,Currency,View,0112,2018,Y
2293,20 Sep 2019,2019-12-31,Interim Dividend,07 Oct 2019,30 Oct 2019,0.0115,Currency,View,5576,2019,Y
2294,15 Feb 2023,2022-12-31,Interim Dividend,28 Feb 2023,15 Mar 2023,0.12,Currency,View,3816,2022,Y
2295,17 Nov 2022,2022-12-31,Interim Dividend,01 Dec 2022,14 Dec 2022,0.07,Currency,View,3816,2022,Y
2296,18 Aug 2022,2022-12-31,Interim Dividend,02 Sep 2022,14 Sep 2022,0.07,Currency,View,3816,2022,Y
2297,26 May 2022,2022-12-31,Interim Dividend,10 Jun 2022,22 Jun 2022,0.07,Currency,View,3816,2022,Y
2298,17 Feb 2022,2021-12-31,Interim Dividend,03 Mar 2022,16 Mar 2022,0.12,Currency,View,3816,2021,Y
2299,02 Dec 2021,2021-12-31,Interim Dividend,02 Dec 2021,14 Dec 2021,0.07,Currency,View,3816,2021,Y
2300,13 Aug 2021,2021-12-31,Interim Dividend,27 Aug 2021,14 Sep 2021,0.07,Currency,View,3816,2021,Y
2301,06 May 2021,2021-12-31,Interim Dividend,24 May 2021,09 Jun 2021,0.07,Currency,View,3816,2021,Y
2302,18 Feb 2021,2020-12-31,Interim Dividend,04 Mar 2021,16 Mar 2021,0.12,Currency,View,3816,2020,Y
2303,17 Nov 2020,2020-12-31,Interim Dividend,02 Dec 2020,15 Dec 2020,0.07,Currency,View,3816,2020,Y
2304,13 Aug 2020,2020-12-31,Interim Dividend,27 Aug 2020,15 Sep 2020,0.07,Currency,View,3816,2020,Y
2305,08 May 2020,2020-12-31,Interim Dividend,22 May 2020,09 Jun 2020,0.07,Currency,View,3816,2020,Y
2306,18 Feb 2020,2019-12-31,Interim Dividend,02 Mar 2020,17 Mar 2020,0.09,Currency,View,3816,2019,Y
2307,18 Feb 2020,2019-12-31,Special Dividend,02 Mar 2020,17 Mar 2020,0.03,Currency,View,3816,2019,Y
2308,13 Nov 2019,2019-12-31,Interim Dividend,26 Nov 2019,10 Dec 2019,0.07,Currency,View,3816,2019,Y
2309,14 Aug 2019,2019-12-31,Interim Dividend,27 Aug 2019,18 Sep 2019,0.07,Currency,View,3816,2019,Y
2310,24 May 2019,2019-12-31,Interim Dividend,10 Jun 2019,25 Jun 2019,0.07,Currency,View,3816,2019,Y
2311,22 Feb 2019,2018-12-31,Interim Dividend,06 Mar 2019,26 Mar 2019,0.09,Currency,View,3816,2018,Y
2312,19 Nov 2018,2018-12-31,Interim Dividend,30 Nov 2018,18 Dec 2018,0.07,Currency,View,3816,2018,Y
2313,07 Aug 2018,2018-12-31,Interim Dividend,17 Aug 2018,14 Sep 2018,0.07,Currency,View,3816,2018,Y
2314,14 May 2018,2018-12-31,Interim Dividend,24 May 2018,12 Jun 2018,0.07,Currency,View,3816,2018,Y
2315,27 May 2021,2020-12-31,First and Final Dividend,23 Jul 2021,13 Aug 2021,0.005,Currency,View,9571,2020,Y
2316,30 Apr 2019,2018-12-31,First and Final Dividend,17 Jul 2019,02 Aug 2019,0.015,Currency,View,9571,2018,Y
2317,18 Mar 2020,2020-06-30,Interim Dividend,28 May 2020,17 Jun 2020,0.01,Currency,View,8893,2020,Y
2318,29 Nov 2022,2022-09-30,First Interim Dividend,20 Dec 2022,06 Jan 2023,0.04,Currency,View,6114,2022,Y
2319,29 Nov 2021,2021-09-30,First Interim Dividend,22 Dec 2021,07 Jan 2022,0.035,Currency,View,6114,2021,Y
2320,27 Nov 2020,2020-09-30,First Interim Dividend,22 Dec 2020,08 Jan 2021,0.03,Currency,View,6114,2020,Y
2321,27 Nov 2019,2019-09-30,First Interim Dividend,17 Dec 2019,03 Jan 2020,0.04,Currency,View,6114,2019,Y
2322,30 Nov 2018,2018-09-30,First Interim Dividend,21 Dec 2018,10 Jan 2019,0.035,Currency,View,6114,2018,Y
2323,14 Nov 2019,2020-06-30,Interim Dividend,22 Nov 2019,10 Dec 2019,0.005,Currency,View,03027,2020,Y
2324,18 Aug 2022,2022-12-31,First Interim Dividend,13 Sep 2022,13 Oct 2022,0.01,Currency,View,0113,2022,Y
2325,25 Feb 2022,2021-12-31,Second Interim Dividend,21 Mar 2022,20 Apr 2022,0.01,Currency,View,0113,2021,Y
2326,25 Aug 2021,2021-12-31,First Interim Dividend,23 Sep 2021,15 Oct 2021,0.01,Currency,View,0113,2021,Y
2327,25 Aug 2020,2020-12-31,First Interim Dividend,24 Sep 2020,16 Oct 2020,0.01,Currency,View,0113,2020,Y
2328,25 Feb 2020,2019-12-31,Second Interim Dividend,19 Mar 2020,17 Apr 2020,0.01,Currency,View,0113,2019,Y
2329,28 Aug 2019,2019-12-31,First Interim Dividend,25 Sep 2019,18 Oct 2019,0.01,Currency,View,0113,2019,Y
2330,25 Feb 2019,2018-12-31,Second interim dividend,18 Mar 2019,17 Apr 2019,0.01,Currency,View,0113,2018,Y
2331,28 Aug 2018,2018-12-31,First Interim Dividend,24 Sep 2018,18 Oct 2018,0.01,Currency,View,0113,2018,Y
2332,27 Jul 2022,2022-03-31,Final Dividend,07 Oct 2022,31 Oct 2022,0.025,Currency,View,6459,2022,Y
2333,24 Sep 2021,2021-03-31,Final Dividend,08 Oct 2021,27 Oct 2021,0.04,Currency,View,6459,2021,Y
2334,17 Sep 2020,2021-03-31,Interim Dividend,01 Oct 2020,23 Oct 2020,0.03,Currency,View,6459,2021,Y
2335,31 Oct 2019,2020-03-31,Interim Dividend (with Dividend Re-Investment Plan),13 Nov 2019,12 Dec 2019,0.025,Currency,View,6459,2020,Y
2336,30 May 2022,2022-12-31,First Interim Dividend,17 Jun 2022,08 Jul 2022,0.005,Currency,View,0229,2022,Y
2337,30 Aug 2022,2022-12-31,Interim Dividend,13 Sep 2022,28 Sep 2022,0.05,Currency,View,5237,2022,Y
2338,14 Feb 2023,2022-12-31,Interim Dividend,02 Mar 2023,24 Mar 2023,0.006,Currency,View,5296,2022,Y
2339,25 Nov 2022,2022-12-31,Interim Dividend,25 Nov 2022,21 Dec 2022,0.005,Currency,View,5296,2022,Y
2340,04 Aug 2022,2022-12-31,Interim Dividend,24 Aug 2022,21 Sep 2022,0.006,Currency,View,5296,2022,Y
2341,13 May 2022,2022-12-31,Interim Dividend,02 Jun 2022,24 Jun 2022,0.007,Currency,View,5296,2022,Y
2342,16 Feb 2022,2021-12-31,Interim Dividend,03 Mar 2022,01 Apr 2022,0.009,Currency,View,5296,2021,Y
2343,02 Nov 2021,2021-12-31,Interim Dividend,29 Nov 2021,23 Dec 2021,0.0065,Currency,View,5296,2021,Y
2344,05 Aug 2021,2021-12-31,Interim Dividend,26 Aug 2021,23 Sep 2021,0.006,Currency,View,5296,2021,Y
2345,30 Apr 2021,2021-12-31,Interim Dividend,20 May 2021,17 Jun 2021,0.008,Currency,View,5296,2021,Y
2346,17 Feb 2021,2020-12-31,Interim Dividend,11 Mar 2021,08 Apr 2021,0.007,Currency,View,5296,2020,Y
2347,05 Nov 2020,2020-12-31,Interim Dividend,30 Nov 2020,18 Dec 2020,0.0073,Currency,View,5296,2020,Y
