,quar_stock_code,quar_year,quar_eps,quar_dps,quar_roe(%)
1300,5054,2020,0.057,0.0,6.3
1301,5054,2021,0.045,0.0,4.8
1302,5054,2022,0.027,0.0,2.8
1303,5056,2018,0.028,0.008,1.7
1304,5056,2019,-0.002,0.006,-0.1
1305,5056,2020,0.035,0.008,2.2
1306,5056,2021,0.174,0.01,10.1
1307,5056,2022,0.089,0.0,4.8999999999999995
1308,5065,2018,0.127,0.025,5.9
1309,5065,2019,0.178,0.03,7.7
1310,5065,2020,0.195,0.033,7.9
1311,5065,2021,0.068,0.02,2.5999999999999996
1312,5065,2022,0.037,0.0,1.5
1313,5066,2018,0.027,0.016,6.7
1314,5066,2019,0.008,0.024,2.0
1315,5066,2020,0.006,0.008,1.6
1316,5066,2021,0.056,0.024,13.1
1317,5066,2022,0.025,0.016,5.6
1318,5066,2023,-0.002,0.008,-0.49999999999999994
1319,5069,2018,-0.49,0.0,-8.0
1320,5069,2019,-0.05,0.0,-0.8
1321,5069,2020,0.053,0.0,0.6999999999999997
1322,5069,2021,0.693,0.0,10.7
1323,5069,2022,0.826,0.0,11.3
1324,5069,2023,0.17,0.0,2.2
1325,5070,2018,-0.099,0.025,-14.5
1326,5070,2019,0.012,0.018,1.8
1327,5070,2020,-0.051,0.0,-8.0
1328,5070,2021,0.034,0.0,5.1
1329,5070,2022,-0.02,0.0,-3.3
1330,5072,2018,0.022,0.005,3.4000000000000004
1331,5072,2019,0.019,0.005,3.0
1332,5072,2020,0.003,0.003,0.4999999999999999
1333,5072,2021,0.118,0.01,17.7
1334,5072,2022,0.09,0.01,12.8
1335,5072,2023,-0.028,0.0,-4.0
1336,5073,2018,0.273,0.0,6.0
1337,5073,2019,0.112,0.0,4.3
1338,5073,2020,0.11,0.099,4.1000000000000005
1339,5073,2021,-0.152,0.079,-6.2
1340,5073,2022,0.036,0.0,1.6
1341,5075,2018,0.136,0.0,3.3
1342,5075,2019,0.11,0.0,2.6
1343,5075,2020,0.022,0.0,0.6
1344,5075,2021,0.031,0.0,0.7
1345,5075,2022,0.065,0.0,1.5
1346,5075,2023,0.012,0.0,0.3
1347,5077,2018,0.264,0.0,64.4
1348,5077,2019,-0.007,0.0,-1.6
1349,5077,2020,-0.021,0.0,-10.5
1350,5077,2021,0.193,0.0,48.0
1351,5077,2022,0.082,0.065,14.700000000000001
1352,5080,2018,0.057,0.01,4.5
1353,5080,2019,0.063,0.012,4.8
1354,5080,2020,0.059,0.012,4.3
1355,5080,2021,0.09,0.012,6.1
1356,5080,2022,0.225,0.023,14.1
1357,5080,2023,0.038,0.0,2.2
1358,5081,2018,0.006,0.012,0.8
1359,5081,2019,0.042,0.012,5.5
1360,5081,2020,0.022,0.0,3.0
1361,5081,2021,0.009,0.005,1.2
1362,5081,2022,-0.026,0.005,-3.7
1363,5081,2023,-0.011,0.0,-1.6
1364,5084,2018,0.061,0.008,9.0
1365,5084,2019,0.069,0.025,9.5
1366,5084,2020,0.07,0.0,9.2
1367,5084,2021,0.045,0.04,5.6
1368,5084,2022,0.03,0.02,3.7
1369,5087,2018,0.057,0.0,4.1
1370,5087,2019,-0.039,0.0,-2.9
1371,5087,2020,-0.032,0.0,-2.7
1372,5087,2021,0.156,0.0,12.2
1373,5087,2022,0.162,0.03,10.899999999999999
1374,5087,2023,0.005,0.0,0.3
1375,5088,2018,0.04,0.0,2.8
1376,5088,2019,0.03,0.02,2.0
1377,5088,2020,0.085,0.0,5.6
1378,5088,2021,0.106,0.13,6.5
1379,5088,2022,0.02,0.0,1.2
1380,5090,2018,-0.025,0.018,-5.8999999999999995
1381,5090,2019,-0.027,0.011,-7.300000000000001
1382,5090,2020,0.017,0.011,4.1
1383,5090,2021,-0.004,0.004,-1.1
1384,5090,2022,0.001,0.006,0.19999999999999996
1385,5090,2023,0.003,0.0,0.7
1386,5094,2018,0.059,0.04,2.7
1387,5094,2019,0.094,0.066,4.4
1388,5094,2020,0.1,0.07,4.5
1389,5094,2021,0.233,0.14,9.8
1390,5094,2022,0.04,0.0,1.5999999999999999
1391,5095,2018,0.03,0.036,3.7
1392,5095,2019,0.025,0.03,3.3
1393,5095,2020,0.028,0.015,3.6999999999999997
1394,5095,2021,-0.002,0.0,-0.2
1395,5095,2022,0.008,0.0,1.0999999999999999
1396,5099,2018,0.606,0.52,23.1
1397,5099,2019,-0.096,0.9,-8.3
1398,5099,2020,-1.525,0.0,49.1
1399,5099,2021,-0.823,0.0,126.8
1400,5099,2022,-0.676,0.0,51.9
1401,5100,2018,0.112,0.06,12.0
1402,5100,2019,0.113,0.06,11.3
1403,5100,2020,0.158,0.08,14.8
1404,5100,2021,0.226,0.11,21.0
1405,5100,2022,0.089,0.04,10.4
1406,5101,2018,0.019,0.014,1.3
1407,5101,2019,-0.05,0.0,-3.6
1408,5101,2020,-0.119,0.0,-9.7
1409,5101,2021,0.042,0.0,3.4000000000000004
1410,5101,2022,0.06,0.015,4.8
1411,5102,2018,0.396,0.04,32.1
1412,5102,2019,0.446,0.05,31.3
1413,5102,2020,0.22,0.035,19.9
1414,5102,2021,0.15,0.04,12.1
1415,5102,2022,0.122,0.035,8.9
1416,5104,2018,0.001,0.003,0.8999999999999999
1417,5104,2019,-0.008,0.0,-7.6
1418,5104,2020,0.001,0.0,0.9000000000000001
1419,5104,2021,0.001,0.0,0.6
1420,5104,2022,-0.002,0.0,-1.6
1421,5105,2018,0.242,0.04,5.7
1422,5105,2019,3.747,0.06,46.3
1423,5105,2020,0.398,0.04,4.2
1424,5105,2021,-0.268,0.04,-3.4999999999999996
1425,5105,2022,0.554,0.0,5.800000000000001
1426,5106,2018,0.126,0.087,9.5
1427,5106,2019,0.166,0.093,11.9
1428,5106,2020,0.099,0.088,6.699999999999999
1429,5106,2021,0.138,0.095,9.1
1430,5106,2022,0.116,0.098,7.4
1431,5107,2018,-0.004,0.001,-0.3999999999999999
1432,5107,2019,-0.025,0.0,-1.5999999999999999
1433,5107,2020,-0.215,0.0,-14.9
1434,5107,2021,0.034,0.0,2.4
1435,5107,2022,-0.116,0.0,-8.5
1436,5107,2023,0.092,0.0,6.6
1437,5108,2018,0.064,0.0,1.7999999999999998
1438,5108,2019,0.029,0.0,0.8
1439,5108,2020,-0.026,0.0,-0.9
1440,5108,2021,-0.008,0.0,-0.30000000000000004
1441,5108,2022,-0.015,0.0,-0.4
1442,5108,2023,0.005,0.0,0.1
1443,5109,2018,0.139,0.079,9.5
1444,5109,2019,0.062,0.079,3.8000000000000003
1445,5109,2020,0.006,0.067,0.19999999999999996
1446,5109,2021,0.049,0.042,3.0
1447,5109,2022,0.049,0.04,3.1
1448,5109,2023,0.013,0.0,0.8
1449,5110,2018,0.136,0.091,7.9
1450,5110,2019,0.047,0.091,2.5999999999999996
1451,5110,2020,0.082,0.084,5.0
1452,5110,2021,0.062,0.086,4.2
1453,5110,2022,0.09,0.086,6.3
1454,5111,2018,0.024,0.021,1.2
1455,5111,2019,0.026,0.02,1.2999999999999998
1456,5111,2020,0.027,0.012,1.4
1457,5111,2021,-0.018,0.022,-1.0
1458,5111,2022,0.021,0.018,1.1
1459,5111,2023,0.003,0.003,0.2
1460,5112,2018,-0.673,0.0,-74.0
1461,5112,2019,-0.256,0.0,-37.5
1462,5112,2020,0.016,0.0,2.4
1463,5112,2021,0.079,0.0,11.3
1464,5112,2022,0.047,0.015,6.1
1465,5116,2018,0.125,0.096,9.9
1466,5116,2019,0.104,0.078,8.0
1467,5116,2020,0.017,0.054,1.2000000000000002
1468,5116,2021,0.1,0.092,7.8
1469,5116,2022,0.075,0.06,5.7
1470,5120,2018,0.017,0.042,1.3000000000000003
1471,5120,2019,0.032,0.04,2.6
1472,5120,2020,0.034,0.034,2.9000000000000004
1473,5120,2021,0.004,0.028,0.30000000000000004
1474,5120,2022,0.008,0.03,0.7
1475,5120,2023,0.008,0.011,0.7
1476,5121,2018,0.072,0.09,5.2
1477,5121,2019,0.025,0.078,1.6999999999999997
1478,5121,2020,-0.052,0.024,-4.300000000000001
1479,5121,2021,-0.062,0.025,-5.5
1480,5121,2022,0.072,0.027,6.1
1481,5123,2018,0.079,0.081,6.3
1482,5123,2019,0.067,0.068,5.4
1483,5123,2020,0.056,0.071,4.6
1484,5123,2021,0.079,0.074,6.6
1485,5123,2022,0.069,0.068,5.7
1486,5125,2018,0.064,0.025,8.7
1487,5125,2019,0.064,0.02,8.3
1488,5125,2020,0.048,0.019,5.9
1489,5125,2021,0.036,0.023,4.0
1490,5125,2022,0.094,0.04,10.4
1491,5125,2023,0.112,0.045,11.9
1492,5126,2018,0.108,0.0,2.8
1493,5126,2019,0.157,0.05,4.1
1494,5126,2020,0.354,0.0,8.7
1495,5126,2021,0.894,0.04,19.2
1496,5126,2022,0.608,0.04,13.8
1497,5127,2018,0.259,0.061,18.799999999999997
1498,5127,2019,0.062,0.062,4.7
1499,5127,2020,0.045,0.044,3.4
1500,5127,2021,0.053,0.0,4.1
1501,5127,2022,0.027,0.0,2.1
1502,5129,2018,0.02,0.01,1.2
1503,5129,2019,0.021,0.01,1.1
1504,5129,2020,0.019,0.01,1.0999999999999999
1505,5129,2021,0.02,0.014,1.1
1506,5129,2022,0.163,0.01,8.4
1507,5129,2023,0.021,0.0,1.0
1508,5130,2018,0.081,0.081,5.5
1509,5130,2019,0.071,0.066,5.1
1510,5130,2020,0.093,0.09,7.2
1511,5130,2021,0.089,0.098,6.9
1512,5130,2022,0.103,0.082,8.0
1513,5131,2018,0.114,0.1,9.0
1514,5131,2019,0.108,0.12,8.1
1515,5131,2020,0.102,0.17,7.8
1516,5131,2021,0.099,0.17,8.1
1517,5131,2022,0.083,0.17,7.3
1518,5132,2018,0.068,0.035,8.5
1519,5132,2019,0.083,0.044,9.8
1520,5132,2020,0.019,0.01,1.9000000000000004
1521,5132,2021,0.042,0.022,4.8
1522,5132,2022,0.071,0.02,7.7
1523,5133,2018,-0.065,0.0,-6.8
1524,5133,2019,0.195,0.06,17.0
1525,5133,2020,0.049,0.04,4.0
1526,5133,2021,0.05,0.04,4.2
1527,5133,2022,0.016,0.02,1.0
1528,5134,2018,0.239,0.05,4.3
1529,5134,2019,0.152,0.05,3.5999999999999996
1530,5134,2020,0.231,0.05,5.2
1531,5134,2021,0.273,0.05,5.9
1532,5134,2022,0.69,0.05,13.7
1533,5134,2023,0.19,0.0,3.5
1534,5135,2018,0.04,0.0,2.0
1535,5135,2019,0.075,0.0,3.8000000000000003
1536,5135,2020,0.219,0.05,10.5
1537,5135,2021,0.458,0.1,19.8
1538,5135,2022,0.328,0.15,12.9
1539,5136,2018,0.076,0.0,6.9
1540,5136,2019,0.086,0.0,7.199999999999999
1541,5136,2020,0.367,0.002,27.200000000000003
1542,5136,2021,0.03,0.16,2.4
1543,5136,2022,0.099,0.0,7.6000000000000005
1544,5136,2023,0.036,0.4,3.6
1545,5138,2018,0.036,0.025,1.8
1546,5138,2019,0.039,0.025,1.9
1547,5138,2020,0.113,0.07,5.4
1548,5138,2021,0.28,0.17,12.4
1549,5138,2022,0.239,0.05,10.2
1550,5139,2018,1.464,0.411,24.1
1551,5139,2019,1.358,0.446,24.1
1552,5139,2020,1.075,0.362,17.4
1553,5139,2021,0.877,0.292,13.9
1554,5139,2022,1.392,0.485,18.6
1555,5139,2023,1.243,0.285,14.2
1556,5140,2018,0.147,0.045,8.3
1557,5140,2019,0.065,0.0,3.5999999999999996
1558,5140,2020,0.044,0.02,2.0
1559,5140,2021,0.145,0.02,9.1
1560,5140,2022,0.082,0.01,13.1
1561,5140,2023,0.061,0.015,9.0
1562,5141,2018,0.17,0.0,15.1
1563,5141,2019,0.244,0.0,18.5
1564,5141,2020,0.054,0.0,3.8
1565,5141,2021,-0.277,0.015,-23.599999999999998
1566,5141,2022,0.094,0.015,7.6
1567,5142,2018,0.084,0.0,6.9
1568,5142,2019,0.031,0.0,2.4
1569,5142,2020,-0.382,0.01,-41.9
1570,5142,2021,-0.139,0.0,-18.3
1571,5142,2022,0.054,0.0,6.7
1572,5143,2018,0.045,0.022,13.9
1573,5143,2019,0.043,0.022,12.7
1574,5143,2020,0.054,0.03,14.700000000000001
1575,5143,2021,0.068,0.027,14.2
1576,5143,2022,0.04,0.01,7.300000000000001
1577,5147,2018,0.078,0.03,15.0
1578,5147,2019,0.088,0.04,15.6
1579,5147,2020,0.149,0.042,23.0
1580,5147,2021,0.172,0.045,33.4
1581,5147,2022,0.081,0.026,16.4
1582,5151,2018,-0.105,0.0,-17.0
1583,5151,2019,-0.009,0.044,-3.300000000000002
1584,5151,2020,0.055,0.04,23.1
1585,5151,2021,0.035,0.022,18.9
1586,5151,2022,0.035,0.01,19.7
1587,5152,2018,0.13,0.03,10.9
1588,5152,2019,0.192,0.05,14.6
1589,5152,2020,0.067,0.0,5.4
1590,5152,2021,0.092,0.0,12.5
1591,5152,2022,0.088,0.0,12.899999999999999
1592,5159,2018,0.156,0.07,12.1
1593,5159,2019,0.143,0.07,10.2
1594,5159,2020,0.091,0.03,6.2
1595,5159,2021,0.146,0.04,9.4
1596,5159,2022,0.214,0.06,12.6
1597,5159,2023,0.05,0.0,2.8
1598,5160,2018,0.07,0.025,15.2
1599,5160,2019,0.074,0.03,14.5
1600,5160,2020,0.079,0.015,14.0
1601,5160,2021,0.061,0.006,11.5
1602,5160,2022,0.096,0.02,18.1
1603,5160,2023,0.014,0.0,2.4
1604,5161,2018,-0.059,0.005,-12.4
1605,5161,2019,-0.026,0.005,-5.8
1606,5161,2020,0.012,0.0,2.7
1607,5161,2021,-0.017,0.0,-3.8
1608,5161,2022,-0.043,0.0,-11.5
1609,5162,2018,0.137,0.05,8.8
1610,5162,2019,0.165,0.055,9.8
1611,5162,2020,0.206,0.07,11.4
1612,5162,2021,0.217,0.057,15.3
1613,5162,2022,0.115,0.025,10.399999999999999
1614,5167,2018,0.061,0.02,6.2
1615,5167,2019,0.028,0.01,2.8
1616,5167,2020,0.05,0.02,4.9
1617,5167,2021,0.047,0.02,4.4
1618,5167,2022,0.014,0.0,1.2000000000000002
1619,5168,2018,0.231,0.12,23.4
1620,5168,2019,0.137,0.085,21.4
1621,5168,2020,0.129,0.076,18.0
1622,5168,2021,0.845,0.333,70.8
1623,5168,2022,0.946,0.732,48.7
1624,5168,2023,0.034,0.035,2.3
1625,5171,2018,0.187,0.037,9.6
1626,5171,2019,0.174,0.033,8.399999999999999
1627,5171,2020,0.023,0.01,1.1
1628,5171,2021,-0.002,0.01,-0.20000000000000018
1629,5171,2022,0.054,0.0,2.6
1630,5173,2018,0.02,0.0,2.1
1631,5173,2019,-0.074,0.0,-8.0
1632,5173,2020,-0.137,0.0,-16.900000000000002
1633,5173,2021,0.014,0.0,1.8
1634,5173,2022,0.123,0.0,13.9
1635,5173,2023,0.044,0.0,4.5
1636,5175,2018,0.022,0.0,2.3
1637,5175,2019,0.001,0.025,0.30000000000000016
1638,5175,2020,-0.04,0.0,-4.9
1639,5175,2021,-0.144,0.0,-21.2
1640,5175,2022,-0.155,0.0,-29.299999999999997
1641,5175,2023,-0.101,0.0,-27.0
1642,5176,2018,0.145,0.096,10.1
1643,5176,2019,0.13,0.096,8.8
1644,5176,2020,0.064,0.073,4.3
1645,5176,2021,0.05,0.061,3.3
1646,5176,2022,0.089,0.092,6.0
1647,5180,2018,0.066,0.079,5.1
1648,5180,2019,0.036,0.062,2.9
1649,5180,2020,-0.041,0.03,-3.6000000000000005
1650,5180,2021,-0.014,0.018,-1.3000000000000003
1651,5180,2022,0.023,0.04,2.2
1652,5183,2018,0.62,0.32,17.1
1653,5183,2019,0.35,0.18,9.4
1654,5183,2020,0.2,0.12,5.300000000000001
1655,5183,2021,0.92,0.461,21.8
1656,5183,2022,0.73,0.25,15.700000000000001
1657,5184,2018,0.265,0.0,12.8
1658,5184,2019,0.206,0.0,13.3
1659,5184,2020,0.151,0.0,8.5
1660,5184,2021,0.13,0.0,6.0
1661,5184,2022,0.057,0.0,2.7
1662,5185,2018,0.259,0.05,6.0
1663,5185,2019,0.246,0.07,5.3
1664,5185,2020,0.115,0.035,2.4
1665,5185,2021,0.25,0.125,5.5
1666,5185,2022,0.542,0.0,11.1
1667,5191,2018,0.128,0.02,9.3
1668,5191,2019,0.112,0.01,7.7
1669,5191,2020,0.058,0.0,3.9000000000000004
1670,5191,2021,0.142,0.0,8.9
1671,5191,2022,0.112,0.0,6.8
1672,5192,2018,0.009,0.0,1.2
1673,5192,2019,-0.021,0.0,-2.7
1674,5192,2020,-0.01,0.0,-1.1
1675,5192,2021,0.094,0.0,11.6
1676,5192,2022,0.028,0.0,3.3
1677,5195,2018,-0.017,0.0,-7.000000000000001
1678,5195,2019,0.001,0.0,0.6000000000000001
1679,5195,2020,-0.141,0.0,-117.80000000000001
1680,5195,2021,0.053,0.008,36.7
1681,5195,2022,0.033,0.008,19.6
1682,5195,2023,0.003,0.0,1.5
1683,5196,2018,0.003,0.04,0.30000000000000027
1684,5196,2019,0.072,0.04,7.0
1685,5196,2020,-0.054,0.02,-6.1
1686,5196,2021,0.134,0.03,13.3
1687,5196,2022,0.34,0.055,27.5
1688,5196,2023,0.02,0.005,7.2
1689,5197,2018,0.275,0.16,15.7
1690,5197,2019,-0.068,0.05,-4.1
1691,5197,2020,-0.09,0.03,-5.6000000000000005
1692,5197,2021,0.16,0.08,9.4
1693,5197,2022,0.233,0.108,16.0
1694,5199,2018,0.129,0.0,22.3
1695,5199,2019,0.145,0.0,19.9
1696,5199,2020,-0.031,0.0,-4.500000000000001
1697,5199,2021,0.056,0.005,7.7
1698,5199,2022,0.305,0.02,32.3
1699,5199,2023,0.067,0.0,5.5
1700,5200,2018,0.211,0.14,8.5
1701,5200,2019,0.21,0.14,8.3
1702,5200,2020,0.194,0.15,7.6
1703,5200,2021,0.1,0.1,4.1
1704,5200,2022,0.071,0.0,2.9
1705,5202,2018,0.051,0.0,1.8
1706,5202,2019,-0.426,0.0,-17.3
1707,5202,2020,-0.101,0.0,-4.6
1708,5202,2021,0.178,0.0,7.3999999999999995
1709,5202,2022,-0.191,0.0,-8.4
1710,5204,2018,0.001,0.007,-0.20000000000000018
1711,5204,2019,-0.044,0.0,-18.6
1712,5204,2020,-0.035,0.0,-17.0
1713,5204,2021,0.016,0.0,7.0
1714,5204,2022,0.005,0.0,2.2
1715,5204,2023,-0.002,0.0,-0.8
1716,5207,2018,0.01,0.0,0.6000000000000001
1717,5207,2019,0.054,0.0,3.2
1718,5207,2020,0.038,0.0,2.2
1719,5207,2021,0.011,0.0,0.7000000000000001
1720,5207,2022,0.055,0.0,3.3
1721,5207,2023,0.001,0.0,0.09999999999999998
1722,5208,2018,0.154,0.07,12.2
1723,5208,2019,0.16,0.06,12.2
1724,5208,2020,0.133,0.06,9.5
1725,5208,2021,0.1,0.03,10.2
1726,5208,2022,0.072,0.032,9.0
1727,5209,2018,0.14,0.09,18.1
1728,5209,2019,0.148,0.096,18.9
1729,5209,2020,0.166,0.096,20.5
1730,5209,2021,0.195,0.108,23.5
1731,5209,2022,0.229,0.059,25.9
1732,5211,2018,0.135,0.071,8.1
1733,5211,2019,0.146,0.091,8.6
1734,5211,2020,0.073,0.015,4.0
1735,5211,2021,0.454,0.025,22.4
1736,5211,2022,0.081,0.02,3.8
1737,5212,2018,0.095,0.088,7.4
1738,5212,2019,0.086,0.085,6.7
1739,5212,2020,0.015,0.041,1.2
1740,5212,2021,0.041,0.044,3.2
1741,5212,2022,0.13,0.084,10.3
1742,5216,2018,0.05,0.04,25.7
1743,5216,2019,0.027,0.025,14.0
1744,5216,2020,0.045,0.03,22.2
1745,5216,2021,0.008,0.008,5.800000000000001
1746,5216,2022,0.004,0.006,-5.1
1747,5216,2023,0.013,0.008,10.4
1748,5218,2018,-0.421,0.0,-26.0
1749,5218,2019,-0.404,0.005,-43.7
1750,5218,2020,-0.286,0.0,-48.8
1751,5218,2021,-0.01,0.0,-1.7
1752,5218,2022,-0.557,0.0,-30.6
1753,5218,2023,0.006,0.0,59.0
1754,5219,2018,0.079,0.0,12.1
1755,5219,2019,0.105,0.0,15.2
1756,5219,2020,0.072,0.0,9.4
1757,5219,2021,0.087,0.0,11.2
1758,5219,2022,0.018,0.0,2.4
1759,5219,2023,-0.062,0.0,-9.7
1760,5220,2018,-0.004,0.0,-8.2
1761,5220,2019,-0.075,0.0,-8.6
1762,5220,2020,0.009,0.0,0.9
1763,5220,2021,0.076,0.03,8.3
1764,5220,2022,0.062,0.018,6.3
1765,5220,2023,0.011,0.0,1.1
1766,5222,2018,-0.296,0.0,-22.999999999999996
1767,5222,2019,-0.066,0.02,-5.9
1768,5222,2020,0.042,0.0,3.6
1769,5222,2021,0.32,0.001,23.4
1770,5222,2022,0.27,0.04,17.1
1771,5225,2018,0.064,0.03,2.5999999999999996
1772,5225,2019,0.053,0.04,2.1
1773,5225,2020,0.023,0.04,0.8999999999999999
1774,5225,2021,0.202,0.06,7.9
1775,5225,2022,0.148,0.0,5.3
1776,5226,2018,0.137,0.03,13.6
1777,5226,2019,0.079,0.015,7.7
1778,5226,2020,-0.114,0.01,-12.999999999999998
1779,5226,2021,0.031,0.0,3.4
1780,5226,2022,0.028,0.0,3.0
1781,5227,2018,0.095,0.092,8.9
1782,5227,2019,0.089,0.092,8.4
1783,5227,2020,0.067,0.068,6.2
1784,5227,2021,0.056,0.06,5.3
1785,5227,2022,0.111,0.099,10.3
1786,5228,2018,0.098,0.068,7.0
1787,5228,2019,0.112,0.07,8.1
1788,5228,2020,0.118,0.072,8.3
1789,5228,2021,0.122,0.072,8.4
1790,5228,2022,0.087,0.052,5.9
1791,5228,2023,0.096,0.045,6.4
1792,5230,2018,0.066,0.06,9.600000000000001
1793,5230,2019,0.067,0.06,9.2
1794,5230,2020,0.024,0.0,3.2
1795,5230,2021,-0.02,0.0,-2.6
1796,5230,2022,-0.047,0.0,-6.5
1797,5231,2018,0.013,0.0,1.5
1798,5231,2019,0.016,0.0,1.6999999999999997
1799,5231,2020,0.018,0.0,2.3999999999999995
1800,5231,2021,0.141,0.2,19.3
1801,5231,2022,0.082,0.0,10.6
1802,5232,2018,0.084,0.0,7.5
1803,5232,2019,0.018,0.0,1.5000000000000002
1804,5232,2020,0.092,0.0,7.8
1805,5232,2021,0.413,0.0,28.9
1806,5232,2022,0.102,0.0,6.199999999999999
1807,5235SS,2018,0.401,0.37,5.6
1808,5235SS,2019,0.438,0.38,6.0
1809,5235SS,2020,0.479,0.6,6.6000000000000005
1810,5235SS,2021,0.549,0.672,7.4
1811,5235SS,2022,0.867,0.76,12.0
1812,5236,2018,0.319,0.135,19.7
1813,5236,2019,0.289,0.128,17.1
1814,5236,2020,0.292,0.115,15.6
1815,5236,2021,0.312,0.12,15.1
1816,5236,2022,0.246,0.125,11.1
1817,5236,2023,0.114,0.05,6.2
1818,5237,2018,0.017,0.0,1.0
1819,5237,2019,0.048,0.0,2.6
1820,5237,2020,0.017,0.0,0.8999999999999995
1821,5237,2021,0.029,0.0,1.1
1822,5237,2022,0.269,0.0,9.5
1823,5239,2018,0.092,0.052,7.7
1824,5239,2019,0.026,0.002,2.7
1825,5239,2020,-0.002,0.0,-0.10000000000000003
1826,5239,2021,-0.011,0.0,-1.4000000000000001
1827,5239,2022,0.0,0.0,-2.7755575615628914e-17
1828,5239,2023,0.001,0.0,0.1
1829,5242,2018,0.011,0.002,1.8
1830,5242,2019,0.004,0.0,1.0
1831,5242,2020,-0.018,0.0,-4.8999999999999995
1832,5242,2021,0.036,0.0,9.2
1833,5242,2022,0.013,0.0,3.6
1834,5242,2023,0.011,0.003,3.0
1835,5246,2018,0.156,0.117,23.6
1836,5246,2019,0.173,0.13,24.0
1837,5246,2020,0.192,0.115,24.599999999999998
1838,5246,2021,0.237,0.178,27.3
1839,5246,2022,0.205,0.144,22.4
1840,5247,2018,0.01,0.0,2.1
1841,5247,2019,0.003,0.005,0.5
1842,5247,2020,0.0,0.005,0.09999999999999998
1843,5247,2021,-0.001,0.0,-0.30000000000000004
1844,5247,2022,-0.006,0.0,-1.3
1845,5247,2023,0.002,0.0,0.5
1846,5248,2018,0.121,0.104,31.0
1847,5248,2019,0.229,0.212,50.1
1848,5248,2020,0.087,0.074,20.5
1849,5248,2021,0.115,0.065,25.1
1850,5248,2022,0.134,0.088,26.0
1851,5248,2023,0.1,0.065,17.9
1852,5249,2018,0.142,0.05,4.2
1853,5249,2019,0.12,0.03,3.5
1854,5249,2020,0.083,0.015,2.5
1855,5249,2021,0.12,0.02,3.4
1856,5249,2022,0.125,0.0,3.4
1857,5249,2023,0.116,0.0,3.0
1858,5250,2018,0.046,0.0,64.0
1859,5250,2019,0.047,0.0,62.5
1860,5250,2020,0.026,0.0,33.2
1861,5250,2021,0.039,0.0,52.0
1862,5250,2022,0.057,0.0,55.5
1863,5253,2018,0.089,0.025,25.1
1864,5253,2019,0.019,0.005,5.6
1865,5253,2020,0.002,0.0,0.5
1866,5253,2021,0.008,0.0,2.6999999999999997
1867,5253,2022,-0.029,0.0,-9.9
1868,5253,2023,-0.003,0.0,-1.2
1869,5254,2018,-0.023,0.07,-2.0
1870,5254,2019,-0.064,0.01,-5.8
1871,5254,2020,0.019,0.01,1.7
1872,5254,2021,0.108,0.083,9.0
1873,5254,2022,0.227,0.112,16.7
1874,5255,2018,-0.374,0.0,-631.5
1875,5255,2019,-0.061,0.0,-154.4
1876,5255,2020,0.016,0.0,12.4
1877,5255,2021,0.009,0.0,6.8
1878,5255,2022,0.007,0.0,4.6
1879,5257,2018,-0.107,0.0,-17.9
1880,5257,2019,0.123,0.016,19.1
1881,5257,2020,0.052,0.012,6.999999999999999
1882,5257,2021,0.056,0.01,7.699999999999999
1883,5257,2022,0.029,0.0,3.9
1884,5257,2023,0.03,0.0,4.0
1885,5258,2018,0.404,0.155,13.8
1886,5258,2019,0.448,0.16,13.8
1887,5258,2020,0.402,0.126,11.3
1888,5258,2021,0.28,0.109,8.1
1889,5258,2022,0.17,0.0,5.5
1890,5263,2018,0.112,0.07,25.3
1891,5263,2019,0.1,0.07,21.3
1892,5263,2020,0.056,0.04,11.7
1893,5263,2021,0.087,0.052,16.8
1894,5263,2022,0.069,0.03,12.6
1895,5264,2018,0.056,0.056,4.8
1896,5264,2019,0.066,0.066,5.8
1897,5264,2020,0.059,0.028,5.4
1898,5264,2021,0.052,0.031,4.7
1899,5264,2022,0.048,0.028,4.300000000000001
1900,5267,2018,0.048,0.02,7.2
1901,5267,2019,0.008,0.0,1.0999999999999999
1902,5267,2020,0.005,0.005,0.4999999999999998
1903,5267,2021,0.013,0.0,1.6
1904,5267,2022,0.019,0.0,2.3
1905,5267,2023,-0.022,0.0,-2.7
1906,5269,2018,0.069,0.062,6.6
1907,5269,2019,0.062,0.057,5.9
1908,5269,2020,-0.023,0.023,-2.3
1909,5269,2021,0.005,0.017,0.5000000000000001
1910,5269,2022,0.024,0.028,2.4000000000000004
1911,5271,2018,0.055,0.05,6.4
1912,5271,2019,0.091,0.0,10.0
1913,5271,2020,0.054,0.046,5.9
1914,5271,2021,0.109,0.0,7.1
1915,5271,2022,0.09,0.0,12.700000000000001
1916,5271,2023,0.011,0.0,4.4
1917,5272,2018,0.051,0.04,7.9
1918,5272,2019,0.08,0.03,14.2
1919,5272,2020,0.034,0.05,5.699999999999999
1920,5272,2021,0.027,0.022,5.4
1921,5272,2022,0.018,0.003,3.4000000000000004
1922,5273,2018,0.044,0.0,5.9
1923,5273,2019,0.035,0.0,4.5
1924,5273,2020,0.037,0.0,4.7
1925,5273,2021,0.047,0.0,5.9
1926,5273,2022,0.089,0.0,12.600000000000001
1927,5274,2018,0.296,0.19,9.4
1928,5274,2019,0.281,0.22,8.7
1929,5274,2020,0.39,0.23,11.5
1930,5274,2021,0.856,0.26,22.5
1931,5274,2022,0.307,0.19,7.8
