,div_stock_code,div_year,div_status,dividend_y_%,div_dividend(RM)
1429,3891,2022,N,0.0,0.0
1430,3905,2018,N,0.0,0.0
1431,3905,2019,N,0.0,0.0
1432,3905,2020,N,0.0,0.0
1433,3905,2021,N,0.0,0.0
1434,3905,2022,N,0.0,0.0
1435,3913,2021,Y,2.32,0.0045
1436,3948,2018,Y,11.013,0.05
1437,3948,2019,Y,11.013,0.05
1438,3948,2020,Y,3.021,0.01
1439,3948,2021,Y,2.597,0.01
1440,4006,2018,Y,7.324,0.4
1441,4006,2019,Y,5.798,0.3
1442,4006,2020,Y,4.231,0.2
1443,4006,2021,Y,7.103999999999999,0.4
1444,4006,2022,Y,2.985,0.2
1445,4022,2021,Y,3.891,0.01
1446,4022,2022,Y,5.263,0.01
1447,4057,2018,N,0.0,0.0
1448,4057,2019,N,0.0,0.0
1449,4057,2020,N,0.0,0.0
1450,4057,2021,N,0.0,0.0
1451,4057,2022,N,0.0,0.0
1452,4065,2018,Y,1.673,0.28
1453,4065,2019,Y,1.903,0.31
1454,4065,2020,Y,2.538,0.46
1455,4065,2021,Y,2.085,0.35
1456,4065,2022,Y,0.715,0.12
1457,4081,2019,Y,3.906,0.005
1458,4081,2021,Y,4.425,0.005
1459,4162,2018,Y,6.412,1.55
1460,4162,2019,Y,8.364,1.18
1461,4162,2020,Y,8.479000000000001,0.8300000000000001
1462,4162,2021,Y,7.85,0.98
1463,4162,2022,Y,6.4239999999999995,0.67
1464,4197,2018,Y,3.309,0.08
1465,4197,2019,Y,4.805,0.1
1466,4197,2020,Y,4.72,0.1
1467,4197,2021,Y,6.96,0.15000000000000002
1468,4197,2022,Y,5.087,0.11499999999999999
1469,4219,2018,N,0.0,0.0
1470,4219,2019,N,0.0,0.0
1471,4219,2020,N,0.0,0.0
1472,4219,2021,N,0.0,0.0
1473,4219,2022,N,0.0,0.0
1474,4235,2018,N,0.0,0.0
1475,4235,2019,N,0.0,0.0
1476,4235,2020,N,0.0,0.0
1477,4235,2021,N,0.0,0.0
1478,4235,2022,N,0.0,0.0
1479,4243,2018,Y,2.964,0.015
1480,4243,2019,Y,2.092,0.01
1481,4243,2020,Y,2.404,0.01
1482,4243,2021,Y,3.226,0.015
1483,4251,2018,Y,5.503,0.0175
1484,4251,2019,Y,3.684,0.007
1485,4286,2018,N,0.0,0.0
1486,4286,2019,N,0.0,0.0
1487,4286,2020,N,0.0,0.0
1488,4286,2021,N,0.0,0.0
1489,4286,2022,N,0.0,0.0
1490,4316,2018,N,0.0,0.0
1491,4316,2019,N,0.0,0.0
1492,4316,2020,N,0.0,0.0
1493,4316,2021,N,0.0,0.0
1494,4316,2022,N,0.0,0.0
1495,4324,2020,Y,0.74,0.04
1496,4324,2022,Y,2.433,0.1
1497,4359,2018,N,0.0,0.0
1498,4359,2019,N,0.0,0.0
1499,4359,2020,N,0.0,0.0
1500,4359,2021,N,0.0,0.0
1501,4359,2022,N,0.0,0.0
1502,4375,2018,N,0.0,0.0
1503,4375,2019,N,0.0,0.0
1504,4375,2020,N,0.0,0.0
1505,4375,2021,N,0.0,0.0
1506,4375,2022,N,0.0,0.0
1507,4383,2018,Y,1.064,0.005
1508,4383,2022,Y,5.437,0.028
1509,4405,2018,Y,2.734,0.04
1510,4405,2019,Y,3.606,0.04
1511,4405,2020,Y,1.333,0.015
1512,4405,2021,Y,1.283,0.015
1513,4405,2022,Y,2.697,0.03
1514,4456,2018,Y,1.859,0.005
1515,4456,2022,Y,0.556,0.006
1516,4464,2018,N,0.0,0.0
1517,4464,2019,N,0.0,0.0
1518,4464,2020,N,0.0,0.0
1519,4464,2021,N,0.0,0.0
1520,4464,2022,N,0.0,0.0
1521,4502,2021,Y,2.632,0.015
1522,4588,2018,Y,1.317,0.07500000000000001
1523,4588,2019,Y,1.78,0.06
1524,4588,2020,Y,1.256,0.04
1525,4588,2021,Y,1.747,0.058
1526,4588,2022,Y,0.906,0.03
1527,4596,2018,N,0.0,0.0
1528,4596,2019,N,0.0,0.0
1529,4596,2020,N,0.0,0.0
1530,4596,2021,N,0.0,0.0
1531,4596,2022,N,0.0,0.0
1532,4634,2018,Y,2.341,0.08
1533,4634,2019,Y,2.424,0.04
1534,4677,2018,Y,4.515,0.04
1535,4677,2019,Y,4.957,0.04
1536,4677,2021,Y,4.252,0.025
1537,4677,2022,Y,5.556,0.03
1538,4707,2018,Y,2.058,2.8
1539,4707,2019,Y,2.098,2.8
1540,4707,2020,Y,1.744,2.32
1541,4707,2021,Y,1.856,2.42
1542,4707,2022,Y,1.07,1.4
1543,4715,2018,Y,6.322,0.19
1544,4715,2019,Y,8.396,0.2
1545,4715,2020,Y,5.7780000000000005,0.14500000000000002
1546,4715,2021,Y,3.211,0.09
1547,4715,2022,Y,2.041,0.06
1548,4723,2018,N,0.0,0.0
1549,4723,2019,N,0.0,0.0
1550,4723,2020,N,0.0,0.0
1551,4723,2021,N,0.0,0.0
1552,4723,2022,N,0.0,0.0
1553,4731,2018,Y,8.291,0.2
1554,4731,2019,Y,7.2219999999999995,0.2
1555,4731,2020,Y,6.6850000000000005,0.23
1556,4731,2021,Y,2.056,0.09
1557,4731,2022,Y,2.746,0.09
1558,4758,2018,N,0.0,0.0
1559,4758,2019,N,0.0,0.0
1560,4758,2020,N,0.0,0.0
1561,4758,2021,N,0.0,0.0
1562,4758,2022,N,0.0,0.0
1563,4847,2018,N,0.0,0.0
1564,4847,2019,N,0.0,0.0
1565,4847,2020,N,0.0,0.0
1566,4847,2021,N,0.0,0.0
1567,4847,2022,N,0.0,0.0
1568,4863,2018,Y,0.681,0.02
1569,4863,2019,Y,2.966,0.1
1570,4863,2020,Y,3.0220000000000002,0.14300000000000002
1571,4863,2021,Y,2.45,0.13
1572,4863,2022,Y,1.579,0.09
1573,4936,2019,Y,9.524,0.1
1574,4944,2018,Y,-3.717,0.02
1575,4944,2019,Y,-3.873,0.02
1576,4995,2018,N,0.0,0.0
1577,4995,2019,N,0.0,0.0
1578,4995,2020,N,0.0,0.0
1579,4995,2021,N,0.0,0.0
1580,4995,2022,N,0.0,0.0
1581,5000,2018,N,0.0,0.0
1582,5000,2019,N,0.0,0.0
1583,5000,2020,N,0.0,0.0
1584,5000,2021,N,0.0,0.0
1585,5000,2022,N,0.0,0.0
1586,5001,2018,N,0.0,0.0
1587,5001,2019,N,0.0,0.0
1588,5001,2020,N,0.0,0.0
1589,5001,2021,N,0.0,0.0
1590,5001,2022,N,0.0,0.0
1591,5005,2018,Y,5.6240000000000006,0.075
1592,5005,2019,Y,6.343999999999999,0.06
1593,5005,2020,Y,2.482,0.06
1594,5005,2021,Y,1.6019999999999999,0.06
1595,5005,2022,Y,1.4820000000000002,0.04
1596,5006,2020,Y,3.715,0.025
1597,5006,2021,Y,2.914,0.025
1598,5006,2022,Y,2.5,0.025
1599,5007,2018,Y,5.916,0.08
1600,5007,2019,Y,5.140000000000001,0.0785
1601,5007,2020,Y,1.693,0.015
1602,5007,2021,Y,2.646,0.033
1603,5007,2022,Y,8.684000000000001,0.134
1604,5008,2018,Y,6.369,0.2
1605,5008,2019,Y,5.915,0.2
1606,5008,2020,Y,4.906,0.2
1607,5008,2021,Y,5.515,0.3
1608,5009,2021,Y,4.412,0.03
1609,5010,2018,Y,7.361,0.2
1610,5010,2019,Y,5.308,0.1
1611,5010,2020,Y,5.658,0.15
1612,5010,2021,Y,6.804,0.2
1613,5011,2018,Y,6.999,0.08
1614,5011,2022,Y,3.333,0.05
1615,5012,2018,Y,5.757,0.1
1616,5012,2019,Y,2.762,0.05
1617,5012,2020,Y,6.246,0.15000000000000002
1618,5012,2021,Y,10.916,0.30000000000000004
1619,5012,2022,Y,9.956,0.4
1620,5014,2018,Y,1.878,0.14
1621,5014,2019,Y,2.577,0.15000000000000002
1622,5015,2018,Y,4.69,0.12000000000000001
1623,5015,2019,Y,5.7669999999999995,0.1
1624,5015,2020,Y,3.186,0.07
1625,5015,2021,Y,3.31,0.07
1626,5015,2022,Y,3.784,0.07
1627,5016,2018,Y,0.49,0.01
1628,5016,2019,Y,1.395,0.03
1629,5020,2018,Y,4.438,0.015
1630,5020,2019,Y,2.446,0.008
1631,5020,2020,Y,3.279,0.01
1632,5020,2021,Y,3.39,0.01
1633,5020,2022,Y,4.918,0.015
1634,5021,2018,Y,7.111,0.025
1635,5021,2019,Y,3.759,0.01
1636,5021,2022,Y,6.848000000000001,0.04
1637,5022,2018,Y,1.923,0.008
1638,5022,2019,Y,5.2379999999999995,0.016
1639,5022,2020,Y,4.994,0.016
1640,5024,2018,Y,7.311,0.06
1641,5024,2019,Y,7.67,0.06
1642,5024,2020,Y,6.9350000000000005,0.06
1643,5024,2021,Y,2.9000000000000004,0.025
1644,5024,2022,Y,2.8280000000000003,0.02
1645,5025,2018,N,0.0,0.0
1646,5025,2019,N,0.0,0.0
1647,5025,2020,N,0.0,0.0
1648,5025,2021,N,0.0,0.0
1649,5025,2022,N,0.0,0.0
1650,5026,2018,Y,2.703,0.015
1651,5026,2020,Y,0.0,0.015
1652,5026,2021,Y,7.008,0.06
1653,5026,2022,Y,3.1,0.04
1654,5027,2018,Y,17.267,0.18
1655,5027,2019,Y,6.492,0.06
1656,5027,2020,Y,3.24,0.03
1657,5027,2021,Y,8.317,0.1
1658,5027,2022,Y,9.146,0.14
1659,5027,2023,Y,5.753,0.1
1660,5028,2018,N,0.0,0.0
1661,5028,2019,N,0.0,0.0
1662,5028,2020,N,0.0,0.0
1663,5028,2021,N,0.0,0.0
1664,5028,2022,N,0.0,0.0
1665,5029,2018,Y,1.229,0.03
1666,5029,2019,Y,1.109,0.025
1667,5029,2020,Y,2.4619999999999997,0.07
1668,5029,2021,Y,3.983,0.13
1669,5029,2022,Y,2.078,0.08
1670,5031,2018,Y,7.726,0.2056
1671,5031,2019,Y,10.611,0.2903
1672,5031,2020,Y,7.734999999999999,0.33099999999999996
1673,5031,2021,Y,5.2829999999999995,0.2137
1674,5031,2022,Y,3.568,0.1634
1675,5032,2018,Y,3.107,0.14
1676,5032,2019,Y,3.755,0.14
1677,5032,2020,Y,2.7079999999999997,0.1
1678,5032,2021,Y,2.678,0.12
1679,5032,2022,Y,2.154,0.11
1680,5035,2018,N,0.0,0.0
1681,5035,2019,N,0.0,0.0
1682,5035,2020,N,0.0,0.0
1683,5035,2021,N,0.0,0.0
1684,5035,2022,N,0.0,0.0
1685,5036,2021,Y,3.333,0.0175
1686,5036,2022,Y,2.507,0.0175
1687,5037,2018,N,0.0,0.0
1688,5037,2019,N,0.0,0.0
1689,5037,2020,N,0.0,0.0
1690,5037,2021,N,0.0,0.0
1691,5037,2022,N,0.0,0.0
1692,5038,2018,N,0.0,0.0
1693,5038,2019,N,0.0,0.0
1694,5038,2020,N,0.0,0.0
1695,5038,2021,N,0.0,0.0
1696,5038,2022,N,0.0,0.0
1697,5040,2018,N,0.0,0.0
1698,5040,2019,N,0.0,0.0
1699,5040,2020,N,0.0,0.0
1700,5040,2021,N,0.0,0.0
1701,5040,2022,N,0.0,0.0
1702,5041,2018,Y,3.607,0.035
1703,5041,2019,Y,4.041,0.035
1704,5041,2020,Y,2.7430000000000003,0.0225
1705,5041,2021,Y,2.858,0.0225
1706,5041,2022,Y,2.0,0.015
1707,5042,2018,N,0.0,0.0
1708,5042,2019,N,0.0,0.0
1709,5042,2020,N,0.0,0.0
1710,5042,2021,N,0.0,0.0
1711,5042,2022,N,0.0,0.0
1712,5047,2018,N,0.0,0.0
1713,5047,2019,N,0.0,0.0
1714,5047,2020,N,0.0,0.0
1715,5047,2021,N,0.0,0.0
1716,5047,2022,N,0.0,0.0
1717,5048,2018,N,0.0,0.0
1718,5048,2019,N,0.0,0.0
1719,5048,2020,N,0.0,0.0
1720,5048,2021,N,0.0,0.0
1721,5048,2022,N,0.0,0.0
1722,5049,2018,Y,4.355,0.05
1723,5049,2019,Y,8.199,0.08
1724,5049,2020,Y,3.148,0.03
1725,5049,2021,Y,5.035,0.05
1726,5049,2022,Y,3.0,0.07
1727,5053,2018,Y,6.429,0.05
1728,5053,2019,Y,6.567,0.05
1729,5053,2020,Y,5.0120000000000005,0.04
1730,5053,2021,Y,5.629,0.05
1731,5053,2022,Y,2.198,0.02
1732,5054,2018,Y,3.226,0.019
1733,5054,2020,Y,6.489000000000001,0.020999999999999998
1734,5054,2021,Y,3.692,0.012
1735,5056,2018,Y,1.061,0.0075
1736,5056,2019,Y,1.273,0.0062
1737,5056,2020,Y,1.081,0.0075
1738,5056,2021,Y,1.653,0.01
1739,5062,2018,N,0.0,0.0
1740,5062,2019,N,0.0,0.0
1741,5062,2020,N,0.0,0.0
1742,5062,2021,N,0.0,0.0
1743,5062,2022,N,0.0,0.0
1744,5065,2018,Y,2.691,0.025
1745,5065,2019,Y,2.778,0.03
1746,5065,2020,Y,2.04,0.0325
1747,5065,2021,Y,1.667,0.02
1748,5066,2018,Y,4.745,0.024
1749,5066,2019,Y,3.8689999999999998,0.016
1750,5066,2020,Y,2.332,0.008
1751,5066,2021,Y,3.808,0.024
1752,5066,2022,Y,3.3760000000000003,0.016
1753,5068,2018,N,0.0,0.0
1754,5068,2019,N,0.0,0.0
1755,5068,2020,N,0.0,0.0
1756,5068,2021,N,0.0,0.0
1757,5068,2022,N,0.0,0.0
1758,5069,2021,Y,0.335,0.03
1759,5069,2022,Y,0.568,0.05
1760,5070,2019,Y,3.7800000000000002,0.012
1761,5071,2018,N,0.0,0.0
1762,5071,2019,N,0.0,0.0
1763,5071,2020,N,0.0,0.0
1764,5071,2021,N,0.0,0.0
1765,5071,2022,N,0.0,0.0
1766,5072,2018,Y,2.415,0.005
1767,5072,2019,Y,2.475,0.005
1768,5072,2020,Y,0.693,0.003
1769,5072,2021,Y,2.07,0.01
1770,5072,2022,Y,3.448,0.01
1771,5073,2020,Y,14.163,0.099
1772,5073,2021,Y,11.791,0.079
1773,5075,2018,Y,3.48,0.045
1774,5075,2019,Y,3.673,0.045
1775,5075,2020,Y,2.378,0.02
1776,5075,2021,Y,1.903,0.02
1777,5075,2022,Y,2.778,0.025
1778,5077,2022,Y,27.778,0.1
1779,5078,2018,N,0.0,0.0
1780,5078,2019,N,0.0,0.0
1781,5078,2020,N,0.0,0.0
1782,5078,2021,N,0.0,0.0
1783,5078,2022,N,0.0,0.0
1784,5079,2018,N,0.0,0.0
1785,5079,2019,N,0.0,0.0
1786,5079,2020,N,0.0,0.0
1787,5079,2021,N,0.0,0.0
1788,5079,2022,N,0.0,0.0
1789,5080,2018,Y,2.174,0.01
1790,5080,2019,Y,2.037,0.012
1791,5080,2020,Y,1.515,0.012
1792,5080,2021,Y,1.344,0.012
1793,5080,2022,Y,1.399,0.023
1794,5081,2018,Y,5.583,0.030000000000000002
1795,5081,2019,Y,5.754,0.030000000000000002
1796,5081,2020,Y,3.593,0.0175
1797,5081,2021,Y,2.513,0.01
1798,5081,2022,Y,2.931,0.01
1799,5082,2018,N,0.0,0.0
1800,5082,2019,N,0.0,0.0
1801,5082,2020,N,0.0,0.0
1802,5082,2021,N,0.0,0.0
1803,5082,2022,N,0.0,0.0
1804,5084,2018,Y,2.385,0.015
1805,5084,2019,Y,1.876,0.01
1806,5084,2020,Y,3.509,0.02
1807,5084,2021,Y,3.478,0.02
1808,5085,2018,N,0.0,0.0
1809,5085,2019,N,0.0,0.0
1810,5085,2020,N,0.0,0.0
1811,5085,2021,N,0.0,0.0
1812,5085,2022,N,0.0,0.0
1813,5087,2022,Y,6.593,0.03
1814,5088,2019,Y,2.245,0.02
1815,5088,2021,Y,13.753,0.13
1816,5090,2018,Y,7.427,0.018099999999999998
1817,5090,2019,Y,7.256,0.011300000000000001
1818,5090,2020,Y,6.680999999999999,0.0108
1819,5090,2021,Y,2.234,0.0042
1820,5090,2022,Y,3.6,0.0063
1821,5094,2018,Y,4.779,0.04
1822,5094,2019,Y,8.98,0.066
1823,5094,2020,Y,5.418,0.07
1824,5094,2021,Y,11.57,0.14
1825,5095,2018,Y,8.619,0.05
1826,5095,2019,Y,10.329,0.04
1827,5095,2020,Y,4.365,0.0225
1828,5095,2021,Y,2.326,0.01
1829,5098,2018,N,0.0,0.0
1830,5098,2019,N,0.0,0.0
1831,5098,2020,N,0.0,0.0
1832,5098,2021,N,0.0,0.0
1833,5098,2022,N,0.0,0.0
1834,5099,2018,Y,66.819,0.64
1835,5099,2019,Y,79.646,0.9
1836,5100,2018,Y,10.168,0.06
1837,5100,2019,Y,10.33,0.06
1838,5100,2020,Y,9.324,0.08
1839,5100,2021,Y,8.263,0.11
1840,5100,2022,Y,2.988,0.04
1841,5101,2018,Y,1.649,0.0048
1842,5101,2021,Y,3.191,0.015
1843,5102,2018,Y,3.085,0.04
1844,5102,2019,Y,2.415,0.05
1845,5102,2020,Y,1.323,0.035
1846,5102,2021,Y,1.63,0.04
1847,5102,2022,Y,1.47,0.035
1848,5104,2018,Y,4.286,0.003
1849,5105,2018,Y,1.271,0.04
1850,5105,2019,Y,2.295,0.06
1851,5105,2020,Y,1.31,0.04
1852,5105,2021,Y,1.127,0.04
1853,5106,2018,Y,7.068,0.0874
1854,5106,2019,Y,6.101,0.0926
1855,5106,2020,Y,4.854,0.0875
1856,5106,2021,Y,5.346,0.0949
1857,5106,2022,Y,5.192,0.0975
1858,5107,2018,Y,6.555,0.1
1859,5108,2022,Y,0.0,0.2
1860,5109,2018,Y,8.609,0.07869999999999999
1861,5109,2019,Y,7.289,0.07869999999999999
1862,5109,2020,Y,7.365,0.0672
1863,5109,2021,Y,4.968999999999999,0.0416
1864,5109,2022,Y,4.3629999999999995,0.0395
1865,5110,2018,Y,8.611,0.09129999999999999
1866,5110,2019,Y,8.827,0.0911
1867,5110,2020,Y,7.922,0.0844
1868,5110,2021,Y,8.169,0.0864
1869,5110,2022,Y,3.772,0.0862
1870,5111,2018,Y,2.549,0.021
1871,5111,2019,Y,7.401,0.059300000000000005
1872,5111,2020,Y,3.798,0.024300000000000002
1873,5111,2021,Y,3.966,0.0221
1874,5111,2022,Y,3.607,0.0185
1875,5112,2022,Y,2.97,0.015
1876,5113,2018,N,0.0,0.0
1877,5113,2019,N,0.0,0.0
1878,5113,2020,N,0.0,0.0
1879,5113,2021,N,0.0,0.0
1880,5113,2022,N,0.0,0.0
1881,5115,2018,N,0.0,0.0
1882,5115,2019,N,0.0,0.0
1883,5115,2020,N,0.0,0.0
1884,5115,2021,N,0.0,0.0
1885,5115,2022,N,0.0,0.0
1886,5116,2018,Y,7.5489999999999995,0.077
1887,5116,2019,Y,6.496,0.0775
1888,5116,2020,Y,5.822,0.0681
1889,5116,2021,Y,7.075,0.078
1890,5116,2022,Y,5.085,0.06
1891,5120,2018,Y,9.65,0.041999999999999996
1892,5120,2019,Y,9.933,0.04
1893,5120,2020,Y,8.776,0.0335
1894,5120,2021,Y,7.75,0.028200000000000003
1895,5120,2022,Y,8.315,0.0302
1896,5121,2018,Y,10.216999999999999,0.0901
1897,5121,2019,Y,9.759,0.0777
1898,5121,2020,Y,1.837,0.009
1899,5121,2021,Y,6.038,0.0253
1900,5121,2022,Y,11.885,0.08
1901,5123,2018,Y,9.597999999999999,0.0808
1902,5123,2019,Y,8.565999999999999,0.068
1903,5123,2020,Y,9.913,0.0708
1904,5123,2021,Y,8.825,0.0741
1905,5123,2022,Y,3.598,0.06820000000000001
1906,5125,2018,Y,5.285,0.025
1907,5125,2019,Y,3.8739999999999997,0.015
1908,5125,2020,Y,4.3420000000000005,0.015
1909,5125,2021,Y,5.397,0.023
1910,5125,2022,Y,7.198,0.04
1911,5126,2018,Y,3.351,0.05
1912,5126,2019,Y,2.41,0.05
1913,5126,2020,Y,2.742,0.06
1914,5126,2021,Y,3.973,0.1
1915,5126,2022,Y,1.575,0.04
1916,5127,2018,Y,9.535,0.0608
1917,5127,2019,Y,9.731,0.062
1918,5127,2020,Y,8.823,0.0509
1919,5127,2021,Y,7.856,0.0502
1920,5127,2022,Y,2.645,0.0164
1921,5129,2018,Y,2.227,0.01
1922,5129,2019,Y,2.299,0.01
1923,5129,2020,Y,1.832,0.01
1924,5129,2021,Y,1.681,0.01
1925,5129,2022,Y,0.0,0.01
1926,5130,2018,Y,9.679,0.081
1927,5130,2019,Y,7.402,0.0663
1928,5130,2020,Y,9.086,0.09
1929,5130,2021,Y,7.141,0.0975
1930,5130,2022,Y,4.507,0.08199999999999999
1931,5131,2018,Y,9.790000000000001,0.1
1932,5131,2019,Y,10.182,0.12
1933,5131,2020,Y,12.956,0.16999999999999998
1934,5131,2021,Y,9.591000000000001,0.16999999999999998
1935,5131,2022,Y,4.799,0.16999999999999998
1936,5132,2018,Y,3.902,0.035
1937,5132,2019,Y,7.579,0.044
1938,5132,2020,Y,1.961,0.01
1939,5132,2021,Y,4.192,0.022
1940,5132,2022,Y,2.597,0.02
1941,5133,2019,Y,6.793,0.06
1942,5133,2020,Y,4.319000000000001,0.04
1943,5133,2021,Y,4.737,0.04
1944,5133,2022,Y,2.299,0.02
1945,5134,2018,Y,1.32,0.05
1946,5134,2019,Y,1.438,0.05
1947,5134,2020,Y,1.407,0.05
1948,5134,2021,Y,1.381,0.05
1949,5134,2022,Y,1.385,0.05
1950,5135,2018,Y,3.805,0.05
1951,5135,2019,Y,3.584,0.05
1952,5135,2020,Y,6.413,0.1
1953,5135,2021,Y,8.736,0.2
1954,5135,2022,Y,6.678,0.15000000000000002
1955,5136,2020,Y,27.923,0.16
1956,5136,2021,Y,29.52,0.16
1957,5138,2018,Y,1.407,0.025
1958,5138,2019,Y,2.002,0.025
1959,5138,2020,Y,4.141,0.07
1960,5138,2021,Y,6.439,0.16999999999999998
1961,5138,2022,Y,2.174,0.05
1962,5139,2018,Y,3.558,0.4113
1963,5139,2019,Y,3.114,0.446
1964,5139,2020,Y,3.169,0.36250000000000004
1965,5139,2021,Y,2.7729999999999997,0.29200000000000004
1966,5139,2022,Y,3.653,0.485
1967,5140,2018,Y,2.714,0.045
1968,5140,2019,Y,1.964,0.025
1969,5140,2020,Y,9.174,0.02
1970,5140,2021,Y,4.679,0.0325
1971,5140,2022,Y,2.332,0.025
1972,5141,2021,Y,1.657,0.015
1973,5141,2022,Y,1.087,0.015
1974,5142,2020,Y,0.552,0.004
1975,5143,2018,Y,4.629,0.0225
1976,5143,2019,Y,5.162,0.0225
1977,5143,2020,Y,3.949,0.03
1978,5143,2021,Y,3.623,0.027
1979,5143,2022,Y,1.802,0.01
1980,5145,2018,N,0.0,0.0
1981,5145,2019,N,0.0,0.0
1982,5145,2020,N,0.0,0.0
1983,5145,2021,N,0.0,0.0
1984,5145,2022,N,0.0,0.0
1985,5147,2018,Y,9.478000000000002,0.03
1986,5147,2019,Y,13.327,0.04
1987,5147,2020,Y,6.955,0.042
1988,5147,2021,Y,5.4719999999999995,0.045
1989,5147,2022,Y,3.4589999999999996,0.026000000000000002
1990,5148,2018,N,0.0,0.0
1991,5148,2019,N,0.0,0.0
1992,5148,2020,N,0.0,0.0
1993,5148,2021,N,0.0,0.0
1994,5148,2022,N,0.0,0.0
1995,5149,2018,N,0.0,0.0
1996,5149,2019,N,0.0,0.0
1997,5149,2020,N,0.0,0.0
1998,5149,2021,N,0.0,0.0
1999,5149,2022,N,0.0,0.0
2000,5151,2019,Y,11.777999999999999,0.0438
2001,5151,2020,Y,8.556,0.04
2002,5151,2021,Y,1.673,0.022
2003,5151,2022,Y,0.599,0.01
2004,5152,2018,Y,5.862,0.03
2005,5152,2019,Y,3.876,0.025
2006,5156,2018,N,0.0,0.0
2007,5156,2019,N,0.0,0.0
2008,5156,2020,N,0.0,0.0
2009,5156,2021,N,0.0,0.0
2010,5156,2022,N,0.0,0.0
2011,5157,2018,N,0.0,0.0
2012,5157,2019,N,0.0,0.0
2013,5157,2020,N,0.0,0.0
2014,5157,2021,N,0.0,0.0
2015,5157,2022,N,0.0,0.0
2016,5159,2018,Y,4.508,0.04
2017,5159,2019,Y,5.728,0.05
2018,5159,2020,Y,4.468,0.03
2019,5159,2021,Y,4.218,0.04
2020,5159,2022,Y,5.145,0.06
2021,5160,2018,Y,5.3759999999999994,0.025
2022,5160,2019,Y,6.406,0.03
2023,5160,2020,Y,2.496,0.015
2024,5160,2021,Y,2.854,0.016
2025,5160,2022,Y,1.942,0.02
2026,5161,2018,Y,1.309,0.005
2027,5161,2019,Y,2.128,0.005
2028,5162,2018,Y,11.825,0.05
2029,5162,2019,Y,8.791,0.055
2030,5162,2020,Y,5.987,0.07
2031,5162,2021,Y,4.6850000000000005,0.056999999999999995
2032,5162,2022,Y,2.119,0.025
2033,5163,2018,N,0.0,0.0
2034,5163,2019,N,0.0,0.0
2035,5163,2020,N,0.0,0.0
2036,5163,2021,N,0.0,0.0
2037,5163,2022,N,0.0,0.0
2038,5165,2018,N,0.0,0.0
2039,5165,2019,N,0.0,0.0
2040,5165,2020,N,0.0,0.0
2041,5165,2021,N,0.0,0.0
2042,5165,2022,N,0.0,0.0
2043,5166,2018,N,0.0,0.0
2044,5166,2019,N,0.0,0.0
2045,5166,2020,N,0.0,0.0
2046,5166,2021,N,0.0,0.0
2047,5166,2022,N,0.0,0.0
2048,5167,2018,Y,3.289,0.02
2049,5167,2019,Y,1.658,0.01
2050,5167,2020,Y,2.736,0.02
2051,5167,2021,Y,2.564,0.02
2052,5168,2018,Y,2.672,0.117
2053,5168,2019,Y,1.846,0.08199999999999999
2054,5168,2020,Y,1.123,0.0775
2055,5168,2021,Y,7.308999999999999,0.5095000000000001
2056,5168,2022,Y,13.079,0.57
2057,5169,2018,N,0.0,0.0
2058,5169,2019,N,0.0,0.0
2059,5169,2020,N,0.0,0.0
2060,5169,2021,N,0.0,0.0
2061,5169,2022,N,0.0,0.0
2062,5170,2018,N,0.0,0.0
2063,5170,2019,N,0.0,0.0
2064,5170,2020,N,0.0,0.0
2065,5170,2021,N,0.0,0.0
2066,5170,2022,N,0.0,0.0
2067,5171,2018,Y,2.818,0.037
2068,5171,2019,Y,4.735,0.033
2069,5171,2020,Y,1.229,0.01
2070,5171,2021,Y,1.399,0.01
2071,5172,2018,N,0.0,0.0
2072,5172,2019,N,0.0,0.0
2073,5172,2020,N,0.0,0.0
2074,5172,2021,N,0.0,0.0
2075,5172,2022,N,0.0,0.0
2076,5173,2022,Y,1.678,0.0125
2077,5175,2019,Y,8.772,0.025
2078,5176,2018,Y,6.764,0.09570000000000001
2079,5176,2019,Y,6.11,0.0959
2080,5176,2020,Y,4.484,0.0733
2081,5176,2021,Y,4.4830000000000005,0.061
2082,5176,2022,Y,2.871,0.0922
2083,5178,2018,N,0.0,0.0
2084,5178,2019,N,0.0,0.0
2085,5178,2020,N,0.0,0.0
2086,5178,2021,N,0.0,0.0
2087,5178,2022,N,0.0,0.0
2088,5180,2018,Y,8.454,0.079
2089,5180,2019,Y,7.0649999999999995,0.0625
2090,5180,2020,Y,5.194,0.03
2091,5180,2021,Y,3.284,0.0184
2092,5180,2022,Y,3.514,0.0401
2093,5182,2018,N,0.0,0.0
2094,5182,2019,N,0.0,0.0
2095,5182,2020,N,0.0,0.0
2096,5182,2021,N,0.0,0.0
2097,5182,2022,N,0.0,0.0
2098,5183,2018,Y,3.959,0.32
2099,5183,2019,Y,3.4930000000000003,0.18
2100,5183,2020,Y,1.931,0.12000000000000001
2101,5183,2021,Y,6.771,0.56
2102,5183,2022,Y,2.778,0.25
2103,5184,2018,Y,5.0,0.078
2104,5185,2018,Y,2.687,0.05
2105,5185,2019,Y,5.271,0.07
2106,5185,2020,Y,2.301,0.035
2107,5185,2021,Y,6.674,0.125
2108,5185,2022,Y,10.521,0.2262
2109,5186,2018,N,0.0,0.0
2110,5186,2019,N,0.0,0.0
2111,5186,2020,N,0.0,0.0
2112,5186,2021,N,0.0,0.0
2113,5186,2022,N,0.0,0.0
